vertex_index,u,v,x,y,z
605,1115.0420171763294,152.94466788818076,656.8385620117188,306.6365966796875,1006.2704467773438
606,1127.194258341548,153.79757007848562,659.9962768554688,309.9853820800781,1017.7025756835938
607,1148.4544338255962,163.01067215062108,665.3968505859375,323.65643310546875,1035.6361083984375
608,1131.5926357626242,171.97497052229548,661.9837036132812,330.033935546875,1016.7294921875
609,1132.8832531130722,169.57860845744605,662.8847045898438,327.7002258300781,1018.4722900390625
610,1134.1200501129595,167.15222364504356,663.510498046875,325.3093566894531,1020.2566528320312
611,1135.292025474447,164.69509244911424,663.8294067382812,322.8824768066406,1022.0673828125
612,1136.3836860008996,162.2060369466602,663.8104858398438,320.4482727050781,1023.884033203125
613,1137.3859858261917,159.684135823013,663.4537963867188,318.0378112792969,1025.68359375
614,1139.221109731576,154.52733219961897,662.2340698242188,313.25042724609375,1029.250732421875
615,1142.534883526209,144.03040650733348,658.9139404296875,303.80169677734375,1036.2801513671875
616,1154.5430496754163,144.12362660127565,660.1935424804688,307.0181579589844,1047.9114990234375
617,1092.6341728315483,141.20537205606328,645.3812255859375,290.1631164550781,990.278564453125
618,1097.638928951255,121.12609088246816,639.6553955078125,271.4510192871094,1003.2188110351562
619,1105.426587039288,142.03259208758402,649.8592529296875,293.7874755859375,1001.6780395507812
620,1123.9351384476647,122.24000841213112,647.3119506835938,278.4930725097656,1026.9888916015625
621,1118.0249981291636,142.80838552212035,653.6630859375,297.2499084472656,1013.1783447265625
622,1130.3763821133527,143.48910904206923,656.709228515625,300.5670471191406,1024.7086181640625
623,1070.2995168177106,119.8094220069024,629.95263671875,263.811767578125,979.3541870117188
624,1096.7543950432187,166.31088219662504,652.1422119140625,317.5368957519531,984.608154296875
625,1100.3031034333571,171.3788186613621,652.5281982421875,323.9088134765625,986.7467041015625
626,1104.954198927939,174.16046382286723,653.3502197265625,327.8567199707031,990.6325073242188
627,1110.9202691993896,174.73834938322216,655.1878051757812,329.5501403808594,996.2117919921875
628,1116.8947160041998,175.34805257322708,656.8258056640625,331.2138366699219,1001.8672485351562
629,1122.8862836079554,176.00956717552728,658.25390625,332.853515625,1007.5994262695312
630,1142.3865450523654,175.74507630038576,662.6124267578125,335.5274353027344,1026.86181640625
631,1151.9188432257743,177.4092121235404,663.057373046875,338.471435546875,1036.1199951171875
632,940.3229553933071,49.757672492039625,557.6591796875,169.4203338623047,890.8833618164062
633,938.2086502866548,40.20209165610036,552.0669555664062,161.28004455566406,892.23046875
634,975.779944429636,34.56170447667035,563.0506591796875,163.165283203125,927.5361938476562
635,974.2209997404543,24.63971845048155,556.571044921875,155.22421264648438,929.7109375
636,936.0076950933058,30.703237448593647,545.9780883789062,153.4961395263672,893.5184936523438
637,952.8172480416712,17.616861071199928,544.1384887695312,146.5982666015625,913.1167602539062
638,933.6988807793814,21.201854912203967,539.4156494140625,146.09817504882812,894.7421875
639,972.4198151775569,14.550349489732277,549.2532958984375,147.72158813476562,931.780029296875
640,977.8964154649196,-6.0476885424281495,535.3202514648438,136.61749267578125,944.3472290039062
641,980.2928689444707,3.250803049274637,543.7489013671875,141.93324279785156,943.0631103515625
642,967.9340124010336,-4.637424701651762,533.1031494140625,135.45123291015625,934.8101806640625
643,970.3475850435947,4.646632942725343,541.3152465820312,141.02430725097656,933.55419921875
644,958.009571056657,-3.0828156645136002,530.9470825195312,134.4686737060547,925.2738647460938
645,979.3999298661604,-33.46033750249483,510.638427734375,127.69232940673828,955.4110107421875
646,972.4048152135633,-23.4532196481658,517.98828125,128.68026733398438,945.6547241210938
647,969.5705195850836,-32.365287722443504,508.8576965332031,125.22737121582031,946.15576171875
648,962.5354074459881,-22.21863550825052,516.0867309570312,126.74899291992188,936.2721557617188
649,990.2563085750692,1.9740488696483547,546.2376098632812,143.0234832763672,952.5497436523438
650,999.0792608880994,-3.8888960730091355,544.3395385742188,141.71212768554688,962.749755859375
651,1007.7370273114295,-9.430617280996566,542.2166748046875,141.22926330566406,972.6695556640625
652,1032.5601343257229,19.494240709979668,574.1771850585938,162.3647918701172,984.0390625
653,1013.2608782129632,20.692972113678017,568.2307739257812,159.40219116210938,966.1773681640625
654,1011.9647044977302,10.152297528504327,560.1986694335938,151.9737091064453,969.0576782226562
655,992.1922211052415,12.070014629962714,554.64501953125,149.5121307373047,950.4993896484375
656,991.2956054570886,6.926790006483303,550.4904174804688,146.08380126953125,951.6173095703125
657,977.1022369523665,44.30799976271416,568.7158203125,171.4192352294922,925.2783203125
658,1014.1304158481715,30.94730135980816,575.0449829101562,167.418701171875,963.051513671875
659,1014.5604286015098,40.89319628621426,580.6793823242188,175.79417419433594,959.7619018554688
660,1051.6910214059546,29.30114100748329,587.2069091796875,173.74090576171875,997.4744873046875
661,1031.4873626428302,8.797433862477435,565.7996826171875,155.0635223388672,987.2665405273438
662,1030.7165460286424,3.479571379084554,561.1964721679688,151.85443115234375,988.64990234375
663,1029.7553934063938,-1.596501780700379,556.4725952148438,149.14906311035156,989.73974609375
664,1009.0034941009393,-4.870754767325832,546.7798461914062,143.28140258789062,972.1246948242188
665,1018.8553929552487,-5.705809379787816,549.2343139648438,145.02545166015625,981.3939819335938
666,1028.6211047594572,-6.423381965193764,551.6901245117188,146.9348907470703,990.5357666015625
667,1038.2676965833184,-6.989904084475252,554.1343994140625,148.99717712402344,999.5314331054688
668,1048.3720860179235,-5.04643703083367,559.0657348632812,152.1083221435547,1008.0112915039062
669,1047.779161481038,-7.469857991439105,556.5543212890625,151.1972198486328,1008.365234375
670,1047.1488867054645,-9.835647981690819,554.0413208007812,150.41464233398438,1008.6378173828125
671,1046.4803611595744,-12.150319663169197,551.5326538085938,149.75662231445312,1008.8316040039062
672,1036.9779682239705,-11.6345253792911,549.2268676757812,147.40362548828125,1000.0233154296875
673,1027.3393618131254,-11.025964752699174,546.8975830078125,145.18824768066406,991.0491333007812
674,1017.5833651671467,-10.286436593473756,544.5568237304688,143.1258544921875,981.9249267578125
675,1024.4339823712335,-19.689809260175622,537.3945922851562,142.90306091308594,991.3488159179688
676,1014.7181434130753,-18.903310779519746,535.2618408203125,140.4659881591797,982.3207397460938
677,1087.4814910312853,28.839867509756235,598.6966552734375,181.19215393066406,1030.0701904296875
678,1087.7228176301187,23.527778692167505,595.1588745117188,177.22604370117188,1032.4716796875
679,1051.6853401963224,24.090313322358888,583.8333129882812,169.68653869628906,999.5179443359375
680,1051.4977969126535,18.784945768935785,580.0507202148438,165.79571533203125,1001.4654541015625
681,1051.127899628679,13.402279059114584,575.8726806640625,162.11692810058594,1003.2924194335938
682,1087.478423146069,12.659528645127862,586.6376953125,170.0994110107422,1036.734375
683,1050.5857778869163,7.9649180615800494,571.333740234375,158.69171142578125,1004.9783325195312
684,1066.3355890597418,-8.146934232426396,561.2698364257812,155.9416961669922,1025.4986572265625
685,1065.695496297285,-10.562571278205688,558.6450805664062,155.30650329589844,1025.744140625
686,1083.5237407076813,-11.072454394258468,563.0040893554688,160.5312042236328,1042.069580078125
687,996.4683878173417,-12.800022980289935,535.442626953125,137.66090393066406,963.6641235351562
688,1006.3630471107627,-13.790491462555186,537.6665649414062,139.5629119873047,972.9945678710938
689,1016.1906804123851,-14.660153149668606,539.9003295898438,141.63963317871094,982.2127685546875
690,1025.9280520552697,-15.421792586614625,542.1327514648438,143.88050842285156,991.297119140625
691,1035.5535650006514,-16.07411412062813,544.3526000976562,146.27206420898438,1000.2290649414062
692,1045.0427580794258,-16.637974944640032,546.5486450195312,148.7982940673828,1008.992919921875
693,1055.8307208893566,-12.559648666533413,553.8027954101562,152.2297821044922,1017.4614868164062
694,1062.0094453611396,-22.058451440149824,545.6766967773438,153.9407196044922,1025.785888671875
695,1079.7850645494884,-22.939479480418832,549.523193359375,159.95733642578125,1041.8521728515625
696,1081.3538329419114,-18.257214487910346,554.870849609375,159.86959838867188,1042.153076171875
697,1072.5526586564524,-17.90295499489417,552.882080078125,156.99679565429688,1034.1640625
698,1082.8338850818247,-13.500179992390319,560.2792358398438,160.17897033691406,1042.1864013671875
699,1074.021613990735,-13.219014060074352,558.1881713867188,157.4603271484375,1034.1468505859375
700,1004.914366114398,-18.02215081329613,533.1250610351562,138.1901092529297,973.1569213867188
701,989.2319044662115,-34.52081139855342,512.4306640625,130.34547424316406,964.59228515625
702,995.0470558948169,-17.038479044637754,530.9945068359375,136.08668518066406,963.8787841796875
703,959.7451239735717,-31.191848325901457,507.0962219238281,122.9552993774414,936.8538818359375
704,956.9090690292197,-40.27553403343351,497.8124694824219,119.53974151611328,937.339599609375
705,963.8264883610407,-50.60126840720168,489.7762756347656,119.38255310058594,946.8787231445312
706,983.34232412707,-52.76839776083533,492.8052673339844,125.67683410644531,964.9922485351562
707,973.5865212791576,-51.70085646008657,491.28936767578125,122.43204498291016,955.97509765625
708,942.9297502263914,-19.529300064838786,512.4011840820312,123.45018005371094,917.5001831054688
709,909.9907736762847,-142.00937504801436,385.99481201171875,93.8978500366211,921.69091796875
710,910.6983365271592,-63.482031855860065,463.589599609375,100.90003967285156,902.242919921875
711,924.259302744481,-84.73429663148104,446.279541015625,101.84737396240234,920.7156372070312
712,938.1139886785003,-106.34946451429451,428.0025329589844,105.57372283935547,938.7828369140625
713,1043.5173950780222,-21.0092071454346,541.6061401367188,148.20091247558594,1008.92822265625
714,1034.040901966972,-20.385721096708544,539.5128173828125,145.487060546875,1000.2230224609375
715,1027.9685370002355,-38.20068529871305,519.5599975585938,142.63265991210938,1000.1093139648438
716,1018.416563190422,-37.35577092229747,517.7990112304688,139.33897399902344,991.4510498046875
717,1012.3759156283741,-55.85647456004584,497.3110656738281,136.4576416015625,991.3339233398438
718,1002.7606305910945,-54.84391993324895,495.822021484375,132.70570373535156,982.6924438476562
719,1006.5296093252994,-75.03178209514405,476.15576171875,134.51527404785156,991.017578125
720,987.3098690349324,-72.77776542947588,473.6523132324219,126.2429428100586,973.8690185546875
721,976.4672040154967,-111.74278303883686,431.3480529785156,122.49097442626953,973.5750122070312
722,957.2157199167199,-108.9940332846062,429.68280029296875,113.6113510131836,956.3331298828125
723,947.5095053754027,-148.33004733288294,387.6614685058594,110.4533462524414,956.3314208984375
724,995.6262071161439,-114.51796376538634,432.9763488769531,132.06723022460938,990.3203125
725,1025.40790994724,-77.26430230958155,478.5807189941406,143.2936248779297,1007.5240478515625
726,1043.7775464099323,-79.49121210064976,480.8905334472656,152.35337829589844,1023.3046875
727,1031.305424633589,-57.811437480628435,500.22137451171875,144.33050537109375,1008.1200561523438
728,1049.7052681076748,-59.72555562424847,503.0022277832031,152.52272033691406,1024.17578125
729,1037.4048384285188,-39.018732162461674,521.2938842773438,146.04205322265625,1008.5947875976562
730,967.4584734007955,-193.86064079661247,345.3373107910156,124.53864288330078,981.5615844726562
731,995.6354902469419,-199.53859230459065,345.3323669433594,141.01553344726562,1005.4701538085938
732,1061.4702037322493,-81.70915122132044,483.0486145019531,161.44277954101562,1038.319580078125
733,1073.5591272677652,-42.028214152256176,527.8045043945312,160.3602294921875,1040.637939453125
734,1055.8363846525092,-40.57518416072775,524.6495971679688,153.1148681640625,1025.0089111328125
735,1044.4795031484814,99.26056615618249,613.9826049804688,237.3052520751953,964.890380859375
736,1074.3104610533007,99.80753804354151,624.5193481445312,245.00497436523438,990.8651733398438
737,1136.1780594513357,80.39880073206537,634.8246459960938,240.96275329589844,1054.6253662109375
738,1142.4513945943313,59.22638785930599,628.6857299804688,222.1674041748047,1068.4583740234375
739,1119.0243970623783,38.99282188956177,614.3809814453125,197.03919982910156,1054.711181640625
740,1116.4066156401689,49.3498576512442,617.9163208007812,206.21890258789062,1048.349853515625
741,1084.4148985495667,49.32249819917741,608.1658325195312,198.70045471191406,1019.3204345703125
742,1082.4169868297358,59.43895590765686,611.7391357421875,207.83676147460938,1013.6903076171875
743,1049.2108350800956,59.36057748848958,601.0010375976562,200.08941650390625,983.9641723632812
744,1046.913507064273,79.32864564982992,608.0470581054688,218.51220703125,974.5006713867188
745,1014.2456476004076,80.30359189083005,596.9124145507812,211.80667114257812,945.4359130859375
746,1013.6621431007279,100.05772953450979,602.6238403320312,230.71766662597656,937.9380493164062
747,982.1346037421665,102.8213261580634,590.9651489257812,226.14010620117188,910.0813598632812
748,944.2595518603198,68.9425892130144,567.2647094726562,186.64486694335938,888.0333251953125
749,979.244271159315,63.713323886023865,578.1351928710938,188.8171844482422,920.462890625
750,1014.6121144402704,50.71301497791262,585.3543701171875,184.4999542236328,956.305908203125
751,1051.2577219175575,39.444753237628966,592.7855834960938,182.20420837402344,993.165771484375
752,1087.0016788753428,34.06127240489252,601.7314453125,185.3583526611328,1027.5299072265625
753,1120.6820910510298,28.39332513989208,608.6737670898438,188.57730102539062,1060.5552978515625
754,1117.886644423075,-6.809160252354377,576.3992919921875,171.97494506835938,1071.7880859375
755,1118.4806876727437,-4.182374535848195,579.2891235351562,172.4632568359375,1071.47998046875
756,1102.3806936731592,-3.8297066254713035,575.4751586914062,167.4116668701172,1056.76025390625
757,1102.9015913193923,-1.200343657557859,578.263427734375,168.1941375732422,1056.294677734375
758,1085.845398411823,-0.9386483054705168,573.8753662109375,163.35032653808594,1040.651123046875
759,1086.2947714532518,1.7110688374365015,576.5429077148438,164.42514038085938,1040.048583984375
760,1068.4222479221014,2.039458637705351,571.671875,159.88299560546875,1023.6027221679688
761,1104.8164470282238,17.906644703314427,596.1052856445312,177.49351501464844,1050.427001953125
762,1104.7696442029942,23.337601546303134,600.2800903320312,181.07281494140625,1048.11865234375
763,1087.7237029268465,18.12641107544053,591.1277465820312,173.5105438232422,1034.7037353515625
764,1067.9789628649253,-0.5901007216931361,569.1027221679688,158.6810760498047,1024.217041015625
765,1067.4821139638473,-3.1635108166892665,566.5066528320312,157.62550354003906,1024.737060546875
766,1085.3393091493203,-3.539738329256621,571.1781616210938,162.4266815185547,1041.1529541015625
767,1084.7807845003292,-6.093973289403644,568.46142578125,161.65122985839844,1041.5552978515625
768,1101.8076832504757,-6.422219700765724,572.6654663085938,166.77774047851562,1057.1234130859375
769,1101.1872357951538,-8.98025892397894,569.8436889648438,166.28887939453125,1057.38623046875
770,1117.2486415422181,-9.412842393476957,573.4961547851562,171.62730407714844,1071.9967041015625
771,1116.5701190145446,-11.995362299642691,570.5885009765625,171.41705322265625,1072.1080322265625
772,1119.023688329682,-1.5302306545137534,582.15625,173.09539794921875,1071.0704345703125
773,1103.365581923202,1.4676862066680352,581.0198364257812,169.1280059814453,1055.7252197265625
774,1086.6811394108354,4.411596621941134,579.1701049804688,165.65371704101562,1039.3441162109375
775,1128.0269911395621,6.3517805621356676,592.3419189453125,178.0664520263672,1076.3614501953125
776,1128.5946905672117,11.817114357062312,597.6431884765625,180.42381286621094,1074.723876953125
777,1120.306509303683,6.588161223431382,590.5133056640625,175.88067626953125,1069.216552734375
778,1120.8371842065387,12.069606096613214,595.7365112304688,178.40451049804688,1067.512451171875
779,1104.1034245787093,6.923234832236665,586.3909301757812,171.4569854736328,1054.2716064453125
780,1104.588866359867,12.427835304269996,591.4528198242188,174.27569580078125,1052.485595703125
781,1087.00435384392,7.1589558051905335,581.7437744140625,167.0339813232422,1038.5399169921875
782,1069.1249727399506,7.4686017176536525,576.6865844726562,162.7307891845703,1022.0912475585938
783,1049.8591260191213,2.5788699384773546,566.51904296875,155.64439392089844,1006.4461059570312
784,1126.132165697335,-4.415940131567004,580.9810791015625,174.98854064941406,1078.471435546875
785,1127.1962921354989,0.9267099467873575,586.75048828125,176.2384796142578,1077.6220703125
786,1119.5134858846934,1.1482751281107837,584.9902954101562,173.8744354248047,1070.557373046875
787,1119.941410025686,3.8548361395981106,587.7802734375,174.80291748046875,1069.939208984375
788,1103.7676650452204,4.1760335288914945,583.7333984375,170.216064453125,1055.0504150390625
789,1150.3438817562137,27.008387236472938,616.2959594726562,195.06626892089844,1088.406005859375
790,1150.0448732302455,29.745958615347387,618.1051025390625,196.99737548828125,1086.9820556640625
791,1136.0309299250555,27.85161218830714,612.8318481445312,191.95155334472656,1074.8741455078125
792,1135.3191536601005,33.25175778712398,616.1146240234375,195.9990692138672,1071.9678955078125
793,1120.0042728364972,33.72897108556761,611.845947265625,192.67965698242188,1057.7264404296875
794,1086.306451387961,39.19765667998405,604.2733764648438,189.687744140625,1024.8743896484375
795,1050.2921275150336,49.39701023364311,597.0816650390625,191.0607147216797,988.6112670898438
796,1014.5682470939976,60.55342269619045,589.5908203125,193.42727661132812,952.75146484375
797,980.937467763636,83.2238728169668,585.581298828125,207.1427001953125,915.3626708984375
798,1136.0827722646743,11.491748854331272,599.3739013671875,182.40455627441406,1081.711669921875
799,1143.6436999510258,16.53863747927671,606.0049438476562,186.8828887939453,1086.603271484375
800,1143.2780247858086,11.09030452069688,600.9143676757812,184.3452606201172,1088.45458984375
801,1149.4163171603595,5.220124039952306,596.7252807617188,184.49920654296875,1096.2357177734375
802,1141.6773542616027,0.2835410436742471,589.7504272460938,180.92547607421875,1090.9520263671875
803,1136.390179370437,22.409904198469246,608.8902587890625,188.29917907714844,1077.4937744140625
804,1143.6679641228873,22.004216644509395,610.6226196289062,189.95826721191406,1084.3604736328125
805,1150.648439836826,21.522483428658376,612.1594848632812,191.5784454345703,1090.9813232421875
806,1124.8769163986506,-9.683327899563572,575.1187133789062,174.29702758789062,1078.9222412109375
807,1130.7792560703242,-15.27101488646118,570.6417846679688,176.92506408691406,1085.5767822265625
808,1133.4905046630083,-4.711192046219863,582.51171875,177.50637817382812,1085.1917724609375
809,1140.5339758116452,-5.075587804718311,583.8673706054688,180.01657104492188,1091.617431640625
810,1132.207242384551,-10.012303687267547,576.5882568359375,176.95973205566406,1085.569091796875
811,1139.2192967577698,-10.407241691941977,577.8920288085938,179.61526489257812,1091.9130859375
812,1141.2109103081593,-26.916741687781705,561.0030517578125,184.0742950439453,1096.6612548828125
813,1142.8379263923846,-21.580580240417515,566.960205078125,183.1237030029297,1097.340576171875
814,1129.231889763968,-20.489733408343213,564.7322387695312,177.3766632080078,1085.2333984375
815,1115.8558899378634,-14.558512057699435,567.6842041015625,171.34056091308594,1072.1246337890625
816,1100.523847232804,-11.506286546337165,567.0185546875,165.94158935546875,1057.551025390625
817,1084.1741502405291,-8.603963173974943,565.7339477539062,161.0206298828125,1041.860107421875
818,1066.9324160194549,-5.68141372019485,563.8929443359375,156.71356201171875,1025.16357421875
819,1048.9182249260032,-2.565046707875565,561.5687255859375,153.151123046875,1007.574462890625
820,1099.8231969281505,-14.002284958774586,564.19775390625,165.73208618164062,1057.6204833984375
821,1098.321114247497,-18.916383388553484,558.5975952148438,165.71038818359375,1057.4837646484375
822,1114.331848436292,-19.632157379568973,561.9147338867188,171.57420349121094,1071.884033203125
823,1127.6131974821956,-25.686443633374964,558.8857421875,178.19140625,1084.6280517578125
824,1134.719409484063,-48.23017243059877,537.1792602539062,187.72682189941406,1094.0535888671875
825,1148.4266615991241,-0.14857699561898483,590.962158203125,183.2789764404297,1097.1519775390625
826,1147.236213197381,-5.515979133204905,585.0346069335938,182.55123901367188,1097.7054443359375
827,1145.8850073044853,-10.878055069357499,579.01708984375,182.29676818847656,1097.9110107421875
828,1161.4703965333956,79.81082465559521,639.7208251953125,247.13108825683594,1078.49755859375
829,1149.133793006373,80.16168495828146,637.6043090820312,244.08612060546875,1066.7740478515625
830,1168.0141853237615,58.04065077720671,633.635498046875,228.16648864746094,1092.61083984375
831,1155.614583380235,58.67917157241159,631.5198364257812,225.19203186035156,1080.8319091796875
832,1171.2094827865878,47.025114561989405,630.6474609375,218.6581268310547,1099.68359375
833,1136.521859641394,122.58337264832788,650.1963500976562,281.7514343261719,1038.7197265625
834,1179.9907590281296,35.33782487590416,628.1223754882812,210.7001953125,1112.3572998046875
835,1174.1460142158628,35.92400349604732,627.40185546875,209.2046356201172,1106.715087890625
836,1178.6535132899664,41.010829185892256,629.901611328125,215.39288330078125,1108.878662109375
837,1158.8081545796263,47.862165232247136,628.5272216796875,215.72142028808594,1087.875
838,1161.8371965448116,37.003725716128976,625.2844848632812,206.30397033691406,1094.8780517578125
839,1172.765102946478,41.49601548107133,629.1661987304688,213.89669799804688,1103.2252197265625
840,1150.5423261097305,24.265483555247375,614.30908203125,193.2571563720703,1089.7412109375
841,1163.6704652764624,23.16313925435848,616.8605346679688,196.36463928222656,1102.29638671875
842,1163.5176181018187,25.93578959964471,618.9608764648438,198.0834197998047,1101.008544921875
843,983.0406360096275,122.38701161799413,594.2174682617188,245.53118896484375,904.693359375
844,1157.3265520535238,20.997231613283066,613.4871215820312,193.1865997314453,1097.3489990234375
845,1150.4045809161562,13.333333501678293,604.8927001953125,187.38194274902344,1094.0889892578125
846,1156.9916846199815,12.788145265709296,606.0556030273438,189.22755432128906,1100.3165283203125
847,1150.5747500133034,16.057963559054276,607.435546875,188.6365966796875,1093.158447265625
848,1157.1944826375586,15.514057097426528,608.6500854492188,190.3920135498047,1099.4410400390625
849,1157.309229314708,18.250607741861533,611.1331787109375,191.71249389648438,1098.451171875
850,1155.90192127159,4.688003259877748,597.7711791992188,186.67105102539062,1102.2547607421875
851,1149.8200460570852,7.913273607317423,599.52294921875,185.3131866455078,1095.6278076171875
852,1153.6060931020859,-6.051063932589451,585.9998168945312,185.14349365234375,1103.447509765625
853,1154.8457173305053,-0.6688577465859221,591.9629516601562,185.68157958984375,1103.0191650390625
854,1162.41705162564,34.251453127354395,624.0491333007812,204.0771026611328,1096.5355224609375
855,1181.327505529752,18.118731118676475,616.4307250976562,199.9011688232422,1120.40771484375
856,1175.7021219241556,18.981410103114126,616.0773315429688,198.1398162841797,1114.9930419921875
857,1175.5656244661668,16.174466098708226,613.5250854492188,196.9133758544922,1115.92236328125
858,1169.8422257211062,19.739542857210832,615.4597778320312,196.4470672607422,1109.3489990234375
859,1169.7493094334704,16.95902674204388,612.9781494140625,195.1301727294922,1110.345703125
860,1160.9522334494243,-1.3026770413319,592.73876953125,188.1575469970703,1108.55908203125
861,1161.5386080008602,1.3833501595884259,595.6839599609375,188.4766387939453,1108.301513671875
862,1162.0746593938825,4.059276646284391,598.5855712890625,188.90049743652344,1107.9652099609375
863,1162.548797080919,6.744452333445837,601.44482421875,189.47149658203125,1107.519775390625
864,1162.9519109084551,9.445556597269215,604.2503662109375,190.2052001953125,1106.9542236328125
865,1163.2771871638197,12.1623541763703,606.986083984375,191.10426330566406,1106.266845703125
866,1163.5180951527104,14.893561856832921,609.6343383789062,192.17015075683594,1105.4569091796875
867,1163.6680402309703,17.637736177446907,612.1761474609375,193.4035186767578,1104.52392578125
868,1163.7212701670835,20.391924673191532,614.591796875,194.8027801513672,1103.4696044921875
869,1175.738280545346,21.80273513674883,618.4854736328125,199.5579376220703,1113.9237060546875
870,1144.4130010250187,-16.235415056636025,572.9737548828125,182.4949493408203,1097.7838134765625
871,1156.7030743263645,-17.58923255800972,574.5833740234375,188.28001403808594,1108.5770263671875
872,1152.2167937869312,-11.446687246544892,579.9505004882812,185.03811645507812,1103.5548095703125
873,1158.2301778546741,-12.138806324190679,580.6795043945312,187.86465454101562,1108.85107421875
874,1159.664145869548,-6.706397438805193,586.7494506835938,187.8182830810547,1108.849365234375
875,1153.4816085506634,-28.503911921859792,562.479736328125,190.0766143798828,1107.3092041015625
876,1162.4049669195235,-18.4884725271024,575.0870971679688,191.32058715820312,1113.4554443359375
877,1163.9539295540553,-12.985880377304362,581.191162109375,190.80169677734375,1113.8055419921875
878,1165.4257263874358,-7.511572375032907,587.2699584960938,190.60037231445312,1113.9166259765625
879,1166.7681569212605,-2.0754713064378523,593.2755737304688,190.73089599609375,1113.7769775390625
880,1172.3123568287183,-3.0266077842966226,593.5592651367188,193.42608642578125,1118.6783447265625
881,1167.3847623584707,0.6228577380169682,596.2340087890625,190.92486572265625,1113.6094970703125
882,1172.9589732266568,-0.306138029714531,596.5269775390625,193.48687744140625,1118.6094970703125
883,1167.9555515878137,3.3073890064255926,599.1541748046875,191.2105255126953,1113.372314453125
884,1173.564427696106,2.3996678529245536,599.4625854492188,193.6246795654297,1118.4815673828125
885,1168.4666654782732,6.001862422934207,602.0418090820312,191.64599609375,1113.0238037109375
886,1174.1098176109776,5.1182333179567525,602.3768920898438,193.91452026367188,1118.24072265625
887,1168.9090229002256,8.71460522261078,604.8860473632812,192.2523651123047,1112.549072265625
888,1174.5921864215718,7.8546218963256775,605.2596435546875,194.38363647460938,1117.867431640625
889,1169.2754112262155,11.445507531029433,607.6698608398438,193.0335693359375,1111.945556640625
890,1175.0019086548912,10.609680815883662,608.0926513671875,195.03724670410156,1117.3583984375
891,1162.88803189771,31.483754900519205,622.5736083984375,201.95333862304688,1098.1180419921875
892,1175.448589727216,27.447674714922645,622.7561645507812,202.9461212158203,1111.382568359375
893,1181.2106085821829,26.74081499926413,623.3355712890625,204.50669860839844,1116.960205078125
894,1186.7637871553356,25.937149598970542,623.6560668945312,206.1339874267578,1122.3409423828125
895,1185.6444653055983,34.69396821489974,628.6015014648438,212.24917602539062,1117.823486328125
896,1186.1382498166013,31.792037880199576,627.250244140625,210.0542449951172,1119.443115234375
897,1186.733016946237,17.126123228426714,616.506103515625,201.75100708007812,1125.5986328125
898,1181.1399280209716,15.2688536019172,613.8031005859375,198.7736053466797,1121.259521484375
899,1175.3292973832608,13.383357684668894,610.8553466796875,195.8795928955078,1116.7105712890625
900,1169.5580138552423,14.19392088163217,610.3741455078125,193.9922332763672,1111.21142578125
901,1179.493607545735,4.055633165472685,602.4357299804688,196.29971313476562,1123.1754150390625
902,1180.019244319347,6.829159199112142,605.3568115234375,196.6212158203125,1122.9144287109375
903,1180.4759319864359,9.62257071362358,608.2401733398438,197.1370849609375,1122.5106201171875
904,1180.8527022337864,12.4363409089748,611.0638427734375,197.85311889648438,1121.9599609375
905,1186.4905947526388,14.214768958537345,613.798095703125,200.73153686523438,1126.36279296875
906,1186.1464522031383,11.321908469677128,610.9854125976562,199.93418884277344,1126.96484375
907,1185.7169887145537,8.447071358665358,608.09814453125,199.35455322265625,1127.40771484375
908,1185.2122742025542,5.5986737849036645,605.1630249023438,198.98703002929688,1127.695556640625
909,1184.0202883928991,-0.04115963953266799,599.2415161132812,198.85800170898438,1127.8270263671875
910,1178.9077837643895,1.3011022351968846,599.4964599609375,196.16615295410156,1123.298095703125
911,1178.278939039298,-1.4450052004519756,596.5486450195312,196.18638610839844,1123.306640625
912,1195.3727214316161,22.894936437016078,622.4816284179688,208.13958740234375,1131.1900634765625
913,1195.3371408283506,24.417579411293893,623.5956420898438,208.94163513183594,1130.6053466796875
914,1192.1391894634282,25.033107524203057,623.7046508789062,207.84693908691406,1127.53125
915,1195.2311583512621,26.729001493372724,625.1604614257812,210.25929260253906,1129.640625
916,1191.9438867568078,28.058734443286635,625.716796875,209.67364501953125,1126.1922607421875
917,1194.862841036178,30.57266237705873,627.4002685546875,212.7084503173828,1127.8367919921875
918,1191.6152025176161,31.074236908731674,627.43408203125,211.69149780273438,1124.71435546875
919,1194.5268194969658,32.91687281512075,628.518310546875,214.3394317626953,1126.6297607421875
920,1191.1546565089984,34.067574030000586,628.8273315429688,213.86936950683594,1123.1201171875
921,1193.8347443692983,36.619236443348235,629.8740234375,217.1003875732422,1124.578369140625
922,1190.5798044418682,37.038180740523636,629.8768920898438,216.17196655273438,1121.435302734375
923,1189.9114288047865,39.98769700616547,630.6626586914062,218.5447998046875,1119.69921875
924,1181.3704243917034,23.858993727055747,621.2293701171875,202.77392578125,1118.2532958984375
925,1175.6528570186283,24.623045812302927,620.7212524414062,201.16287231445312,1112.7181396484375
926,1163.2566644114315,28.71078642585678,620.8715209960938,199.95054626464844,1099.6126708984375
927,1160.971057426604,155.10159512269811,663.6975708007812,319.2772216796875,1050.3385009765625
928,1160.7797520219115,155.72425153660814,663.872802734375,319.8079833984375,1049.9530029296875
