vertex_index,u,v,x,y,z
227,1085.732856218766,503.9047811143243,374.4989929199219,430.1365051269531,684.7999877929688
228,1120.2149641482042,500.2723835147279,362.86676025390625,428.7595520019531,709.479248046875
229,1102.3015767299282,535.9193200834324,346.4498291015625,432.4264831542969,684.7999877929688
230,1126.4780760543067,521.8423752864775,346.4268493652344,430.1833801269531,705.0847778320312
231,1147.2757361844751,507.25159330519807,346.40606689453125,427.1575012207031,723.666259765625
232,1145.8978590942304,482.88107926505637,362.5155029296875,424.22650146484375,733.7553100585938
233,1157.187400059949,499.3125903456715,346.3955993652344,425.088134765625,733.17431640625
234,1163.5695393168714,493.7276538330529,346.3884582519531,423.40948486328125,739.7400512695312
235,1168.4789205085312,465.5909794469179,362.4685974121094,417.36029052734375,757.0577392578125
236,1178.7865576078495,480.5120641996678,346.37091064453125,418.32708740234375,756.0921630859375
237,1188.6458702405723,449.6129978811886,362.67510986328125,409.0937805175781,779.257568359375
238,1200.2036986335559,462.07156374372414,346.34503173828125,409.0914611816406,780.6511840820312
239,1207.0743556719096,435.68171093709,363.09222412109375,400.7557067871094,800.432373046875
240,1207.3611998949516,456.15678686606446,346.3359680175781,405.6702880859375,789.2874755859375
241,1254.4062273260263,423.9524020522907,346.2751159667969,383.3438415527344,847.2208862304688
242,1245.6525194034957,388.8229457408536,385.1097412109375,379.2308654785156,856.1369018554688
243,1265.5275565048842,417.729942432412,346.2601623535156,378.73626708984375,861.228759765625
244,1332.1933159220723,388.8917617862653,346.1614685058594,372.69482421875,947.3858642578125
245,1315.2389390736632,395.2522085086966,346.18743896484375,371.0369567871094,925.5548095703125
246,1309.0628576688512,355.766824645226,392.57537841796875,370.93035888671875,935.22998046875
247,1302.144974286477,400.4622514672087,346.207275390625,370.82098388671875,908.6021118164062
248,1294.3967221761347,362.0711942310414,391.43231201171875,370.0820617675781,916.7612915039062
249,1297.6499969028334,402.35136361776307,346.21405029296875,371.05462646484375,902.7365112304688
250,1281.6327174359647,368.20299586953996,390.0395202636719,370.44342041015625,900.6954345703125
251,1286.9677008530089,407.0844149161707,346.22991943359375,372.4156799316406,888.7857666015625
252,1269.8927639769138,374.457345186805,388.4718017578125,372.0303649902344,885.9397583007812
253,1276.3915495774406,412.1277259709358,346.2451171875,374.9815368652344,875.0924072265625
254,1258.216853106754,381.18351455000663,386.803466796875,374.9324951171875,871.4326171875
255,1315.3427652038627,310.06295324355784,441.4564208984375,370.9907531738281,958.6148071289062
256,1297.5666132132883,316.4443111168773,439.8596496582031,368.9281005859375,936.68115234375
257,1282.351862960115,322.90911168541874,437.6177062988281,367.96044921875,918.1104736328125
258,1269.0058933125426,329.6162266126214,434.86187744140625,368.088623046875,901.8804931640625
259,1256.6588907723913,336.7607376725031,431.7226257324219,369.3589172363281,886.9120483398438
260,1244.3781953636026,344.5915492015538,428.3295593261719,371.87506103515625,872.1784057617188
261,1231.2347047401195,353.41376120688557,424.8140869140625,375.6924743652344,856.7256469726562
262,1343.7359562236406,241.96048091035206,516.79248046875,370.118408203125,1012.6520385742188
263,1327.75284514918,265.53768030839296,490.5961608886719,370.1384582519531,986.4092407226562
264,1307.7046391949514,270.4891770222404,489.3927917480469,367.6374816894531,961.0469970703125
265,1289.6765066007295,275.95452361896116,487.06109619140625,365.5600891113281,939.0591430664062
266,1273.8991524845537,282.0170419813102,483.76531982421875,364.3656921386719,920.3037109375
267,1259.810778322615,288.81615222198985,479.67059326171875,364.08819580078125,903.80712890625
268,1246.6289945012643,296.49005747585255,474.94073486328125,364.8282775878906,888.5067138671875
269,1233.5120528991138,305.20511161190257,469.7386474609375,366.7210693359375,873.4232788085938
270,1219.6597616295182,315.1629637036392,464.22955322265625,369.8020324707031,857.7042846679688
271,1216.4048106184707,363.4547195104942,421.3275451660156,380.71209716796875,839.8109741210938
272,1225.4829803307364,195.48969351823263,571.0482177734375,333.8064270019531,880.6021728515625
273,1216.0663574128937,200.22184203310402,565.1268310546875,332.9779052734375,872.3279418945312
274,1206.144887576801,200.1730665904557,561.9799194335938,328.4888916015625,864.5621948242188
275,1216.257288087208,205.38728853143942,561.7904663085938,336.58721923828125,871.66845703125
276,1225.3886358522434,200.49068359044992,567.4915161132812,337.1855163574219,879.9127197265625
277,1225.2602357233754,205.53271465656692,563.6755981445312,340.29632568359375,879.3031005859375
278,1233.933091331393,201.02835279021252,568.9959716796875,340.9803771972656,887.4255981445312
279,1233.5931892474305,206.0208388866207,564.7349853515625,343.6300964355469,886.8359985351562
280,1241.9372115585031,201.95698050953584,569.623779296875,344.3756103515625,894.8958740234375
281,1241.473164308344,206.92026421935017,564.9638671875,346.58770751953125,894.3242797851562
282,1250.1034869810542,198.4413413101587,574.2548828125,345.3871765136719,902.9879150390625
283,1234.248385902501,196.12323855176803,573.0401000976562,338.12957763671875,888.0467529296875
284,1242.427355266603,197.08749139958277,574.103271484375,341.9739074707031,895.5001220703125
285,1250.7293410256366,193.65624046642068,578.9578857421875,343.238525390625,903.60498046875
286,1258.8787558211777,190.70261148177073,583.5203247070312,344.71807861328125,911.8362426757812
287,1264.6740157755642,202.34531774544337,572.0203857421875,350.97576904296875,918.4789428710938
288,1256.832895271583,205.16797026229992,568.3626708984375,349.9948425292969,910.0364379882812
289,1258.1429782412288,195.40448544938243,578.5943603515625,346.6153869628906,911.2089233398438
290,1249.519608516493,203.33158871374044,569.3960571289062,347.3732604980469,902.4002685546875
291,1267.7866959226164,183.68551522070115,592.784912109375,344.5884704589844,920.9656982421875
292,1259.6522310497573,186.11758685117138,588.30810546875,342.6942138671875,912.4862670898438
293,1251.3788125788794,188.98124946912083,583.494384765625,340.93829345703125,904.2473754882812
294,1242.9241871047489,192.32506155803424,578.3897705078125,339.3955078125,896.1326904296875
295,1241.0574745412578,211.95932914966767,560.1375122070312,348.598388671875,893.7890014648438
296,1248.9901282884327,208.3374917921589,564.3929443359375,349.1866455078125,901.8453369140625
297,1255.8715091802865,215.2764564882223,557.6906127929688,352.7684020996094,908.9900512695312
298,1271.5311816762912,209.72644412719686,564.1547241210938,354.3065185546875,926.184814453125
299,1253.5326673700138,174.95432873237706,595.5994262695312,331.7416076660156,907.4547729492188
300,1244.4795774894844,177.9320372632341,589.6692504882812,329.5050964355469,899.129150390625
301,1244.9385614958246,172.932200322205,592.7727661132812,325.43475341796875,900.5817260742188
302,1225.4712773660763,185.2272445327998,577.2459106445312,326.058349609375,882.4205322265625
303,1224.9947197492638,169.69672243830243,584.4874877929688,312.7420959472656,885.9971313476562
304,1203.296027734861,179.2164242079049,570.7836303710938,310.8700256347656,867.4794921875
305,1224.587048533769,159.50292634893884,588.3319702148438,303.4906311035156,888.545654296875
306,1201.7241219009572,168.90412234822142,574.2249755859375,301.6414489746094,869.0066528320312
307,1224.0682471346413,149.40688315917194,591.399169921875,294.0639953613281,891.1419677734375
308,1245.4027414849422,167.83178815397804,595.6128540039062,321.091552734375,902.22607421875
