sample_index,face_index,u,v,x,y,z
3381,180,-12.680610722798296,-4.096925089046119,-22.673770839033036,-2.75850652658181,-52.215718682744836
3382,18884,-44.17958573427554,-24.277888672764767,-4.22924599422688,-17.477226624971955,-88.52550295084976
3383,7764,-13.908106366861675,-23.23789037065265,-13.811079104872004,-17.348636161299748,-56.15502737001039
3384,28547,0.0789972340318181,-3.536844688244867,9.770903637780446,-2.66765638339484,-49.10647272687353
3385,865,-26.74741227360083,-2.102197175660929,-22.326129847526506,-1.4101540444844856,-65.82044472079022
3386,1662,6.67881495802003,-9.036026174855639,-19.522578688216647,-6.0451959672652045,-33.49143845483955
3387,11424,5.516825849419614,-22.44992183427484,-12.464710928021653,-15.975020973624138,-36.62007993285249
3388,19171,38.03127184845754,-25.962600761395304,5.098833399030849,-17.613802588605516,-8.783900650868308
3389,24785,-15.68937210961064,-7.1350069210016205,5.471644999058998,-5.403351294848065,-65.24223588351344
3390,4633,-34.636050835310684,-9.039905305855076,-20.339924180149964,-6.323255991541641,-73.62978242596877
3391,9878,7.063708191942561,24.33501313547905,-9.216937167045774,17.481508602858703,-36.20992559820314
3392,15905,5.0634294436002785,-25.24071456698487,-6.868378617727094,-18.27320681437367,-38.546944302780666
3393,9203,-47.964385536932944,-4.955439586972104,-15.201264739374253,-3.3670233383923884,-85.19822579598512
3394,5344,-20.92676655103346,-20.9062083408155,-17.740523436804246,-16.091085731883112,-62.035380990702194
3395,19528,-8.142477034547808,21.295167637503695,2.20786302203566,15.421459608282733,-55.34070145120047
3396,23256,27.037256337171303,20.16191574861244,11.58572511829959,13.854264763056028,-22.15893490212559
3397,12715,-30.227030744744592,24.989988804757875,-2.5204736452010588,18.632884029030073,-76.15142207937092
3398,16749,37.78585438395606,-26.764048432749163,-0.33766819141353743,-18.335457447520508,-7.215057040003025
3399,5136,8.639863190751646,21.06441498169481,-13.038614662044704,15.09650457369677,-33.53380012867933
3400,5591,32.3256739463567,-3.1702790133957692,-18.228757463049984,-1.9874083184876619,-7.074788558869515
3401,274,-18.03489619579298,-8.172108752031184,-22.447642440901376,-5.777341043041671,-57.52266980154042
3402,29842,20.87124565529862,-8.032384737565764,16.108336958952176,-6.003726213676927,-29.511784335580344
