trajectory_index,u,v,x,y,z
829,21.25868088574569,-19.56855688769543,-1.471679506642975,-13.702819956669172,-23.758139675266353
830,21.256403336141858,-18.880318765081572,-0.050526623045823754,-13.258465262696552,-24.191504003161665
831,21.254125786538026,-18.192080642467715,-2.3237773123497223,-12.718830068451785,-23.508640951927223
832,21.251848236934194,-17.503842519853855,-0.8385834578560456,-12.278998673330804,-23.95226739030805
833,21.249570687330365,-16.81560439724,-3.0689226186025036,-11.739555497855898,-23.280559736349865
834,21.247293137726533,-16.12736627462614,-0.34794206938750133,-11.335512685599314,-24.106992474164315
835,21.2450155881227,-15.439128152012284,-0.7142377614609646,-10.832908057151698,-24.00836401272192
836,21.24273803851887,-14.750890029398429,1.8060371209011499,-10.402090667347501,-24.788117273846193
837,21.24046048891504,-14.062651906784572,-1.45125791085231,-9.821785526986753,-23.803388416390025
838,21.23818293931121,-13.374413784170715,-3.1976765575807753,-9.285901482767699,-23.28638568432944
839,21.235905389707376,-12.686175661556858,-3.854609890844423,-8.764170159619004,-23.0973547399619
840,21.233627840103544,-11.997937538943,-4.6969270431320576,-8.261929643068497,-22.85029000099989
841,21.231350290499716,-11.309699416329144,-5.383287936128505,-7.757470005077833,-22.639228474457923
842,21.229072740895884,-10.621461293715287,-1.9354000091560095,-7.361307317078329,-23.691829194063143
843,21.22679519129205,-9.933223171101428,-1.5387878174539444,-6.896867722847003,-23.803403779516003
844,21.22451764168822,-9.244985048487571,-0.8832534689862999,-6.439071666849379,-24.005894450285986
845,21.22224009208439,-8.556746925873714,-0.269627952007367,-5.997122999892522,-24.1754176505386
846,21.21996254248056,-7.868508803259857,0.7600665151703492,-5.543213057480358,-24.489142365680248
847,21.217684992876727,-7.180270680646,-1.6903424887547216,-5.0162410689169015,-23.738340672061216
848,21.2154074432729,-6.492032558032143,-2.980853259613934,-4.508295406295086,-23.33297687946079
849,21.213129893669066,-5.803794435418286,0.09713939116585993,-4.078812725125513,-24.270270484399028
850,21.210852344065234,-5.115556312804426,-0.12269564704012526,-3.5784335276322854,-24.20305792618439
851,21.208574794461402,-4.427318190190569,0.9326622504362682,-3.101177617908898,-24.530731230997123
852,21.206297244857574,-3.7390800675767153,2.972148496484815,-2.6608919640575124,-25.16882572476863
853,21.20401969525374,-3.0508419449628583,2.476366394961186,-2.1590194045016924,-25.041815940495272
854,21.20174214564991,-2.3626038223490013,2.1792945891148134,-1.6702865355921586,-24.976332706158058
855,21.199464596046077,-1.6743656997351444,1.647109278086044,-1.173333081278509,-24.83488170008113
856,21.19718704644225,-0.9861275771212874,0.20925881486104028,-0.6716665675543543,-24.410910901461868
857,21.194909496838417,-0.29788945450743043,-1.1219446987560122,-0.17805075253345004,-24.012514459379133
858,21.192631947234585,0.39034866810642654,-2.8021078254928558,0.3177748031529706,-23.512860461118674
859,21.190354397630752,1.0785867907202835,-3.469022673936156,0.806104105819692,-23.29480318402617
860,21.188076848026924,1.7668249133341405,-2.9093768379356493,1.2729948718397197,-23.465631572359314
861,21.185799298423092,2.4550630359479975,-0.7131959771372471,1.7346500269945415,-24.145345947461134
862,21.18352174881926,3.1433011585618544,2.242960813251922,2.200112953192187,-25.05960953137909
863,21.181244199215428,3.8315392811757114,2.2137252226839497,2.7014702159740356,-25.064774171865473
864,21.1789666496116,4.519777403789568,1.053566774287699,3.2016974269797065,-24.712979242930942
865,21.176689100007767,5.208015526403425,2.545737252305788,3.673962009395285,-25.178107687049575
866,21.174411550403935,5.896253649017282,-0.9924923096976475,4.192270942049486,-24.112266564525193
867,21.172134000800103,6.584491771631143,-0.3348345743553788,4.665686461970852,-24.30341707080998
868,21.169856451196274,7.272729894244996,-0.5017923391514899,5.152754760841046,-24.248316970286545
869,21.167578901592442,7.960968016858857,1.4295702802758259,5.619172840713986,-24.841483225091878
870,21.16530135198861,8.64920613947271,0.008453605247919632,6.110182937840018,-24.40915221401438
871,21.16302380238478,9.33744426208657,1.8887835851306138,6.5828088620722,-24.986004518420593
872,21.16074625278095,10.025682384700431,3.402253215578451,7.064998112512364,-25.445289320148007
873,21.158468703177117,10.713920507314285,1.6756754495518429,7.559872867088216,-24.93270835265206
874,21.156191153573285,11.402158629928145,-2.503888285975979,8.073953850157793,-23.66333098418657
875,21.153913603969457,12.090396752541999,-0.8537516549403051,8.551490930570152,-24.1622589112102
876,21.151636054365625,12.77863487515586,-1.7538204638482473,9.043771870076917,-23.88982670407159
877,21.149358504761793,13.466872997769713,-2.746214311167444,9.526051761790562,-23.588188213780686
878,21.14708095515796,14.155111120383573,-5.561077290986084,10.021335627851503,-22.747308375199978
879,21.144803405554132,14.843349242997427,-4.703522375152461,10.495958896851509,-23.026743498449232
880,21.1425258559503,15.531587365611287,-1.2505949412294675,10.947544264491642,-24.0827181274706
881,21.140248306346468,16.219825488225148,-0.9329023239748805,11.41965387269243,-24.19632853631643
882,21.137970756742636,16.908063610839,-1.0115723719317433,11.899059032302418,-24.191693510156295
883,21.135693207138807,17.59630173345286,-0.8962926295694769,12.374374592756753,-24.24567930076753
884,21.133415657534975,18.284539856066708,0.7849838933964044,12.853363071915629,-24.767466911521517
885,21.131138107931143,18.97277797868057,-0.22627126636670936,13.335341773296534,-24.47360764101739
886,21.12886055832731,19.661016101294422,0.5367713080571952,13.818524116902891,-24.721765130247075
887,21.126583008723482,20.349254223908282,0.09372554376708866,14.294990373949226,-24.613798959522608
888,21.12430545911965,21.037492346522143,0.24844080480619213,14.76167341006953,-24.672973937090443
889,21.12202790951582,21.725730469135996,-1.710159367577392,15.238609239842232,-24.08292965626311
890,21.119750359911986,22.413968591749857,-2.248606089496164,15.692522257881327,-23.902701340864873
891,21.117472810308158,23.10220671436371,-1.3578363989491262,16.1522252766406,-24.165400021934932
892,21.115195260704326,23.79044483697757,-1.1044105175043761,16.631734382247952,-24.24304558499765
893,21.112917711100494,24.478682959591424,-0.23780912289609393,17.12327563820834,-24.50247679677395
894,21.11064016149666,25.166921082205285,-0.35971715390247655,17.620916067725666,-24.481344051692226
895,21.108362611892833,25.855159204819138,-0.3320884772370875,18.137283111979855,-24.47560278457629
896,21.106085062289,26.543397327433,-0.9770802523996105,18.62337312397999,-24.25173365526293
897,20.5533498853354,26.5347512081912,-0.70477089453939,18.638870927690668,-24.892652512810166
898,20.0006147083818,26.5261050889494,-0.8923050824063204,18.635870215810048,-25.402803339412
899,19.4478795314282,26.517458969707597,-1.948506283517035,18.65940225105075,-25.71999342892533
900,18.8951443544746,26.508812850465798,-2.3735355752683382,18.652628708339947,-26.175601309418074
901,18.342409177521,26.500166731224,0.07380367159333345,18.64758950482219,-27.437221036784113
902,18.344681190772974,25.813601603309063,-1.430357342607204,18.1542992371301,-26.957908225326875
903,18.346953204024945,25.127036475394128,-0.1706569567256636,17.662980668285694,-27.29672314751236
904,18.34922521727692,24.440471347479193,-0.3276309103590841,17.173090873675516,-27.260112991596092
905,18.351497230528896,23.753906219564257,0.21988759955014475,16.688968458893523,-27.426490180158286
906,18.35376924378087,23.067341091649325,0.3251908596485289,16.2184449302932,-27.459742221912258
907,18.356041257032842,22.38077596373439,0.8901013252603118,15.753303274385043,-27.647730848309774
908,18.358313270284818,21.694210835819455,0.4561681909713436,15.289401672499631,-27.521555648971358
909,18.360585283536793,21.00764570790452,-0.18956640482115295,14.812528457480662,-27.335413580322143
910,18.362857296788764,20.321080579989584,-0.6646631322616392,14.330243241237252,-27.18335946039618
911,18.36512931004074,19.63451545207465,0.3105124597802509,13.836782954807415,-27.463504668581542
912,18.367401323292714,18.947950324159713,-2.526735227205248,13.34132881011795,-26.61162380534207
913,18.369673336544686,18.26138519624478,-0.8869198789050358,12.85337105918483,-27.088489331244087
914,18.37194534979666,17.574820068329842,-0.5810421195417846,12.38231715685155,-27.18271514492841
915,18.374217363048636,16.88825494041491,-1.445604083742806,11.92604326688653,-26.921731492075793
916,18.37648937630061,16.20168981249997,-1.1509462865761286,11.451160996958304,-26.987207136813684
917,18.378761389552583,15.515124684585038,-1.9922380251203362,10.973153687539229,-26.717683745601494
918,18.381033402804558,14.828559556670104,-2.4965653048853866,10.497059611385577,-26.544003473769834
919,18.383305416056533,14.141994428755169,-4.709252941045254,10.018994826275122,-25.864890640193906
920,18.385577429308505,13.455429300840233,-5.460310110692572,9.533885810557937,-25.609971443578218
921,18.38784944256048,12.7688641729253,-4.2632533566109885,9.042709261198723,-25.964983873272438
922,18.390121455812455,12.082299045010366,-4.310701297866575,8.559986524396509,-25.945866347333535
923,18.392393469064427,11.39573391709543,-3.8723191319684287,8.083742762430065,-26.075196530469434
