vertex_index,x,y,z,geodesic_distance
10245,65.91292572,243.3113098,948.0412598,182.035135
10246,68.08367157,242.134964,948.9032593,182.0379548
10247,74.45465851,238.2057037,951.4172974,182.0466039
10248,70.22886658,240.888382,949.7529297,182.0408015
10249,46.55667496,254.6396484,948.7290649,182.0185248
10250,51.09706116,252.6869507,950.6733398,182.0237359
10251,55.594944,250.6462097,952.5996704,182.0290564
10252,60.04827499,248.5208282,954.5059204,182.0344831
10253,40.34468079,259.323761,954.3459473,182.0178223
10254,44.92901993,257.480896,956.4424438,182.0229226
10255,38.60881424,262.1186218,961.8400879,182.0217677
10256,36.7855072,264.878418,969.2475586,182.0253075
10257,34.89279175,267.5942993,976.5671997,182.0284793
10258,32.94971085,270.2570801,983.7995605,182.031365
10259,-43.63778687,296.6086121,953.4666138,181.9704067
10260,-45.98819351,297.1049805,952.0167236,181.9686816
10261,-48.38383865,297.3631897,950.5408936,181.9669403
10262,-50.81344223,297.352356,949.0488892,181.965178
10263,-53.25185394,297.1005859,947.557312,181.9634049
10264,-55.66564941,296.7073669,946.0825195,181.9616503
10265,-58.05293274,296.1911316,944.625,181.9599145
10266,-41.2921524,296.074646,954.9122925,181.972155
10267,-60.41577911,295.5557556,943.1835327,181.9581931
10268,-62.75366974,294.8041992,941.7587891,181.9564841
10269,-65.06492615,293.9393311,940.3522339,181.9547865
10270,-67.34789276,292.9641418,938.9650879,181.9530993
10271,-69.60089874,291.8826599,937.598938,181.9514222
10272,-71.822258,290.6991577,936.2553711,181.9497554
10273,-74.0107193,289.4173584,934.9348755,181.9480984
10274,-76.1650238,288.0410767,933.6380005,181.946451
10275,-27.18867874,292.6632385,963.578064,181.9832283
10276,-31.89418221,293.8403931,960.6911011,181.9794392
10277,-36.59585571,294.9773865,957.8024292,181.9757371
10278,-17.77306747,290.1878662,969.3465576,181.9911443
10279,-6.413569927,284.9606018,968.9022827,181.9970064
10280,-8.361822128,287.5497742,975.1068726,181.9994773
10281,12.3790741,279.2872009,979.9650879,182.0147719
10282,3.000357866,282.2199097,974.4411011,182.0057032
10283,21.70851326,276.1652832,985.4690552,182.0241827
10284,229.728775,-6.042778015,209.3833313,184.4015785
10285,224.6382141,-17.02773476,255.9250336,184.6511943
10286,219.0328827,-27.53507996,302.4666748,185.1211812
10287,212.9475708,-37.54127121,349.0083618,186.306935
10288,206.4184418,-47.02514267,395.5500183,158.1993469
10289,199.4822235,-55.96780777,442.0916748,121.92313
10290,192.1764221,-64.3527832,488.6333313,85.20608383
10291,184.5393372,-72.16593933,535.1750488,48.22828575
10292,176.6095734,-79.39559174,581.7166748,9.271663848
10293,168.4259949,-86.03250885,628.2583008,37.53470317
10294,158.4910126,-94.49882507,674.7999878,77.65615327
10295,159.0523987,-93.64634705,674.7999878,77.42719175
10296,159.998703,-92.0524292,674.7999878,77.05938006
10297,160.8739777,-90.57798767,674.7999878,76.73985933
10298,163.2168884,-86.63163757,674.7999878,76.00424012
10299,155.9400787,-97.77410126,679.4692993,82.4995371
10300,147.8007355,-108.6882477,683.7985229,91.47541424
10301,150.6157684,-104.9346313,683.9556274,89.58506502
10302,153.3201599,-101.1308594,684.1177368,87.88207625
10303,144.8527527,-112.1489105,688.3300171,97.28752191
10304,138.5366211,-119.4622345,692.6893311,105.9929961
10305,141.7825775,-115.7425919,692.9210205,103.4415485
10306,131.5050354,-126.9214478,697.1373901,115.5635465
10307,135.1217804,-123.2133789,697.3495483,112.5836305
10308,123.5485611,-134.5788727,701.7559814,126.0695982
10309,127.6378555,-130.8522491,701.9273682,122.6354593
10310,114.3763885,-142.509613,706.4957275,137.5403669
10311,119.0830078,-138.7213898,706.678894,133.6421983
10312,99.47138214,-153.4658508,711.3005371,153.3460048
10313,104.1869202,-150.3779297,711.2924194,149.6302867
10314,109.187149,-146.8574066,711.4520264,145.5682149
10315,92.90250397,-157.9184418,716.9934082,162.8477138
10316,91.00537872,-158.9633026,717.2353516,164.5596532
10317,97.05441284,-155.4974823,716.6705322,159.2737462
10318,94.92069244,-156.7646942,716.803894,161.0901702
10319,84.29959106,-163.071579,723.8816528,174.4565867
10320,87.58154297,-161.4014893,723.3109741,171.501162
10321,77.51493835,-167.2519684,730.1761475,182.1665547
10322,81.10031128,-165.4611816,729.9116211,181.0367149
10323,70.05079651,-171.7872925,736.1851807,182.0922012
10324,74.0836792,-169.8734131,736.0917969,182.2061887
10325,62.06580353,-176.4519806,742.3370972,182.0083367
10326,66.36133575,-174.5861053,742.18927,182.0804806
10327,53.94768143,-180.931015,748.8538208,181.9582441
10328,58.35040665,-179.27005,748.5797119,182.0139486
10329,50.99504471,-184.9751587,761.6396484,182.030225
10330,37.31828308,-188.9059143,762.8579102,181.909004
10331,48.16975784,-189.3588104,774.8994141,182.087901
10332,41.92760086,-187.7463074,762.4126587,181.9457667
10333,43.6131897,-190.7566681,775.2474365,182.0493688
10334,29.64850616,-194.0128326,776.4602051,181.9503235
10335,34.34824371,-193.0848694,776.0333252,181.9806901
10336,21.83618546,-199.1168976,790.1616211,181.9832757
10337,17.01706123,-199.6329956,790.5264893,181.9590105
10338,26.62032318,-198.435791,789.8071899,182.0089912
10339,12.16652393,-199.9828949,790.9003296,181.936836
10340,-2.544379234,-200.0223541,792.0772095,181.8799799
10341,2.382987738,-200.178894,791.675293,181.8971915
10342,7.287526131,-200.1652832,791.2831421,181.9160397
10343,-6.684651852,-201.8800049,798.6027222,181.8994027
10344,-20.84160423,-202.3035431,805.614563,181.8882767
10345,-15.85382843,-203.1003723,805.3151245,181.9017023
10346,-10.87481403,-203.7189331,805.0285034,181.9162596
10347,-25.09095383,-203.8382874,811.7699585,181.9037688
10348,-48.33699036,-200.8668213,818.0712891,181.8777629
10349,-43.63090515,-202.1306152,818.0189819,181.886467
10350,-38.8949852,-203.2827148,817.9702148,181.8959513
10351,-29.37174416,-205.378067,817.7650146,181.9172165
10352,-90.40203094,-199.315567,844.6444702,181.9019411
10353,-88.42908478,-200.8490295,844.953064,181.9057432
10354,-86.41364288,-202.3088379,845.2565308,181.9095845
10355,-84.35797119,-203.6938934,845.5546265,181.9134608
10356,-82.26412964,-205.0029755,845.8475342,181.9173691
10357,-80.13408661,-206.2349396,846.135376,181.9213069
10358,-77.97009277,-207.3890991,846.418335,181.9252727
10359,-52.41530228,-202.368866,823.4436646,181.8907188
10360,-56.52939224,-203.8888397,828.6160278,181.9020626
10361,-60.68848801,-205.3988037,833.5726318,181.911914
10362,-64.90086365,-206.8645782,838.2992554,181.9203749
10363,-69.17485046,-208.2467346,842.7819214,181.927528
10364,-73.56757355,-209.494873,846.9657593,181.9333111
10365,-92.1400528,-203.4956512,852.9573364,181.9208408
10366,-90.32372284,-202.2476501,848.9790649,181.9136393
10367,-89.84435272,-236.3579865,891.4313965,182.0144943
10368,-88.90867615,-233.5685577,887.3536987,182.0079893
10369,-88.04636383,-230.7217255,883.281189,182.0010153
10370,-87.26488495,-227.8245392,879.2042236,181.9935452
10371,-86.57043457,-224.8841248,875.1139526,181.9855513
10372,-89.11714172,-215.604599,866.1280518,181.959256
10373,-88.80290985,-212.6848755,861.9849243,181.9496744
10374,-85.96754456,-221.9075623,871.0030518,181.9770118
10375,-85.45965576,-218.9020081,866.864563,181.9679064
10376,-87.32749939,-217.29039,866.480835,181.963545
10377,-90.40428925,-208.088623,857.4865112,181.9354265
10378,-88.57923126,-209.7426605,857.8009033,181.9395325
10379,-90.32281494,-205.1751251,853.2589722,181.9248033
10380,-90.84494781,-239.0829163,895.5250244,182.020561
10381,-91.90044403,-241.7363281,899.6470337,182.0262192
10382,-91.79251862,305.1569214,973.2531128,181.9585819
10383,-93.54356384,303.0847168,971.9570312,181.9569334
10384,-95.20383453,300.9040527,970.7271118,181.9552959
10385,-90.19683838,303.4017944,967.7457886,181.9571408
10386,-88.558815,301.4647522,962.3515015,181.9556284
10387,-84.93434143,301.1203613,958.4535522,181.9556935
10388,-83.20308685,298.7868958,953.2938232,181.9540294
10389,-81.45265961,296.3022156,948.241272,181.9522817
10390,-79.69028473,293.6763611,943.2877808,181.9504424
10391,-77.92450714,290.919281,938.4238281,181.9485024
10392,-86.64091492,303.2926636,963.7263794,181.9572806
10393,-116.4478531,222.9445343,981.8884277,181.9194252
10394,-113.354866,246.9235382,984.2025757,181.9294512
10395,-110.2020493,271.082489,986.7278442,181.9408932
10396,-109.7804489,274.1130981,987.0739746,181.9424211
10397,-106.6307373,288.9065552,989.5803833,181.9503287
10398,-107.3906631,286.0075684,988.9825439,181.9487159
10399,-108.0884399,283.075592,988.4308472,181.9471175
10400,-108.7215271,280.113678,987.927124,181.9455349
10401,-109.2867203,277.1250305,987.473999,181.9439689
10402,-105.811203,291.7697754,990.2223511,181.9519549
10403,-104.933548,294.592041,990.9063721,181.9535917
10404,-103.9992294,297.3694458,991.6310425,181.9552371
10405,-101.3171997,299.0551758,983.1591187,181.9552587
10406,-101.8936996,299.4589539,986.2019653,181.9558306
10407,-98.13118744,299.9722595,975.2814941,181.955023
10408,-97.45656586,299.322052,972.4074097,181.9543579
10409,-98.79312134,300.5718384,978.1889038,181.9556673
10410,-99.44300842,301.1193542,981.1293335,181.9562899
10411,-118.5655289,211.1224823,987.5903931,181.915511
10412,-120.6432037,199.1601257,993.5013428,181.911729
10413,-125.5130157,162.9169312,1001.637451,181.9013356
10414,-123.9464417,175.0377655,998.6895142,181.9045191
10415,-122.6805878,187.0710602,999.5973511,181.9080898
10416,-127.6102142,-127.722847,1000.114563,181.9327815
10417,-127.7609787,-125.8981781,1000.005005,181.9315333
10418,-125.1269455,-151.9220886,997.8534546,181.9513177
10419,-126.6931992,-138.8158417,1000.780457,181.9409363
10420,-126.6048431,-139.7915497,1000.844727,181.9416866
10421,-123.9472198,-163.9693146,998.6976929,181.9619972
10422,-123.2453079,-164.0372925,991.6570435,181.9613502
10423,-121.9869843,-176.0720825,992.5512695,181.9728435
10424,-120.6439438,-188.0917511,993.5092163,181.9851452
10425,-119.2165222,-200.0954285,994.5307617,181.9981905
10426,-117.7049484,-212.0822601,995.6157227,182.0118988
10427,-116.1286011,-224.062561,996.7608032,182.026362
10428,-114.518631,-236.0601196,997.9606323,182.0410588
10429,-110.2836609,-263.1931458,993.8856201,182.0748732
10430,-111.1778793,-260.1351318,1000.530579,182.0720193
10431,-112.8704453,-248.0823364,999.2163696,182.0564294
10432,-109.2873154,-266.0570068,987.4812622,182.0774933
10433,-108.1250992,-268.6914368,981.3514404,182.0798627
10434,-106.7480392,-271.0628052,975.5177002,182.0820007
10435,-105.1184158,-273.1393127,969.991394,182.0839254
10436,-103.2082977,-274.8918762,964.7758789,182.0856568
10437,-102.1743317,-273.6729126,959.006958,182.0832948
10438,-101.0699768,-272.2775269,953.4161377,182.0807709
10439,-99.91117096,-270.7140808,948.0101318,182.0780805
10440,-98.70294189,-268.9907532,942.781311,182.0752194
10441,-97.45111084,-267.1158752,937.7202759,182.0721808
10442,-96.16275787,-265.0977173,932.8153687,182.0689539
10443,-94.846138,-262.9445801,928.0541382,182.065525
10444,-93.72013092,-256.0915222,918.0880737,182.0537443
10445,-93.51042175,-260.6647339,923.4219971,182.0618766
10446,-92.16605377,-258.2665405,918.9036255,182.0579879
10447,-92.70919037,-248.9991455,908.6557617,182.0407058
10448,-92.43442535,-253.6549072,913.6821289,182.0495315
10449,-91.16114044,-251.1168671,909.3607788,182.0450254
10450,-91.51612854,-246.4391327,904.4205322,182.0358236
10451,-90.35757446,-243.7933502,900.2402954,182.03059
10452,225.4842224,-5.828409672,255.9250031,184.5740319
10453,221.2395935,-5.613982201,302.4666443,184.9015843
10454,216.9950256,-5.399584293,349.0083313,185.6676188
10455,212.7504272,-5.18521595,395.5499878,181.3171715
10456,208.5058594,-4.970818043,442.0916443,152.4840305
10457,204.261261,-4.756450176,488.6333008,125.8305363
10458,200.0166473,-4.542052269,535.1750488,100.7162493
10459,195.7720795,-4.327654362,581.7166748,80.43668666
10460,191.5274811,-4.113286018,628.2583618,98.00489345
10461,187.4140472,0.9461348653,674.7999878,123.4840291
10462,187.0339203,5.534172535,681.114502,131.3009167
10463,186.9337463,0.995934546,681.0667725,127.2613629
10464,186.9338074,10.07238102,681.0667114,135.2890269
10465,186.7719574,14.60716152,681.0203247,138.9564497
10466,186.3267975,14.51623535,687.2182617,142.2514047
10467,186.0627441,18.9992485,687.1273804,145.7412402
10468,185.3995819,18.77635765,699.4129639,152.6747866
10469,185.0441895,23.17720795,699.24646,156.0719628
10470,184.5858307,27.56965256,699.0713501,159.5387319
10471,183.0110779,35.96305847,710.7646484,172.9189147
10472,183.6521301,31.6388607,711.0172119,169.7072969
10473,184.193634,27.3061409,711.2579956,166.45164
10474,182.8371582,35.73942184,722.9613647,180.8891268
10475,182.1201324,40.02785873,722.6529541,182.4098405
10476,181.2867432,44.19666672,734.6369629,182.1387641
10477,182.0755615,39.92274475,734.989624,182.1000748
10478,179.4809113,52.7860527,746.397644,182.1962585
10479,180.4313049,48.51168442,746.8008423,182.2406274
10480,181.2878418,44.23350143,747.1864014,182.2864851
10481,178.4468231,57.30402374,758.8062134,182.231859
10482,179.4592133,53.00790024,759.2313232,182.2816669
10483,177.2992859,61.80033112,764.9194946,182.2182195
10484,178.3873444,57.48936462,765.3599854,182.2640952
10485,177.1952209,62.04462051,771.5784912,182.2483713
10486,177.0133972,62.3284874,778.3446045,182.2739319
10487,175.871521,66.6800766,777.9005737,182.2326077
10488,175.61763,67.02700043,784.7893677,182.2559156
10489,174.4058685,71.40097046,784.3392944,182.2179229
10490,172.7893219,76.2115097,790.9069214,182.2046111
10491,171.419281,80.60541534,790.4379272,182.1708418
10492,174.0680542,71.81361389,791.3596802,182.2394908
10493,171.0142975,81.11483002,797.614502,182.1927187
10494,169.5815582,85.53269196,797.1466675,182.1617359
10495,168.0569305,89.94441986,796.6637573,182.131802
10496,166.9698029,91.20753479,811.4863892,182.1729201
10497,165.4263916,95.67404175,811.0303345,182.146885
10498,167.5846252,90.55519104,804.0079956,182.153781
10499,163.7938538,100.1319885,810.5604248,182.1217537
10500,161.4308929,105.3710022,817.7607422,182.1179278
10501,163.1075439,100.8900986,818.2197876,182.1409418
10502,153.0643311,124.1035461,823.7075195,182.0561645
10503,152.3330383,125.1126862,831.7722778,182.0756507
10504,155.181427,119.6671143,824.2025757,182.0749736
10505,157.1195984,115.1985245,824.6781006,182.0945002
10506,158.918457,110.7074661,825.1360474,182.114776
10507,160.6314087,106.2037964,825.581665,182.1358472
10508,146.0210876,136.2005768,847.4256592,182.0775039
10509,146.9374847,135.041153,839.0375977,182.0606354
10510,149.2745209,130.6263275,839.5139771,182.0765026
10511,151.4362335,126.1657791,839.9741821,182.0929914
10512,142.5931396,141.8301544,855.503418,182.0786239
10513,144.9343872,137.4051208,855.9432983,182.0925198
10514,141.4243469,143.1130829,864.1717529,182.092585
10515,140.0795593,144.4419556,872.9592896,182.1049597
10516,138.5536499,145.8158722,881.8585205,182.115878
10517,136.8411713,147.2338715,890.8630981,182.125468
10518,132.985672,153.2638397,899.6487427,182.1233261
10519,134.9360046,148.6938324,899.9613037,182.1338476
10520,125.626976,167.4036407,903.2103271,182.0985977
10521,127.878006,163.0213318,903.578064,182.1077883
10522,129.0667572,159.3701019,908.5452271,182.1213529
10523,131.0092773,154.8132935,908.8482056,182.1310509
10524,117.6792603,180.9969482,906.6806641,182.0779888
10525,120.1656723,176.8412018,907.0955811,182.0859971
10526,122.552124,172.5960999,907.4916992,182.0943332
10527,104.3821487,204.2867279,942.9354248,182.0848345
10528,105.6869888,202.1253967,943.2839966,182.0882025
10529,106.8896332,199.7518311,933.7733765,182.0816299
10530,107.9076767,197.4310608,924.2368164,182.0740128
10531,111.0706253,192.2146454,920.0310059,182.0768849
10532,109.2655563,195.3708191,924.5344238,182.0775131
10533,114.110199,187.0677795,915.7324219,182.0797174
10534,117.1098557,181.960495,911.3994751,182.0826721
10535,101.7183609,208.9680786,951.9760742,182.0872162
10536,103.0578537,206.7582245,952.3848267,182.0905539
10537,100.2698746,211.5266571,961.3352051,182.092163
10538,98.87841034,213.7819824,960.8544312,182.0888427
10539,97.37696838,216.0174561,960.3121948,182.0854722
10540,95.76436615,218.2266388,959.7090454,182.082053
10541,94.04312897,220.4007263,959.0479126,182.0785924
10542,92.25656891,222.5156708,958.3568726,182.0751585
10543,90.42080688,224.5619049,957.6454468,182.0717735
10544,88.53947449,226.5360107,956.9151001,182.068439
10545,86.61695862,228.4348907,956.1677856,182.0651573
10546,84.65736389,230.2564087,955.4049683,182.0619292
10547,82.66535187,231.9993744,954.6286011,182.0587561
10548,80.64585114,233.6639404,953.8405762,182.0556388
10549,78.60257721,235.2514496,953.0422363,182.0525763
10550,76.5382309,236.7641602,952.234375,182.0495661
10551,64.45487976,246.3131256,956.3900146,182.0400127
10552,66.63560486,245.160614,957.3217773,182.0428164
10553,68.78980255,243.9316864,958.2399902,182.0456467
10554,75.12080383,239.827179,960.9194336,182.0543375
10555,73.0311203,241.2678833,960.0377808,182.0514014
10556,70.9211731,242.6350403,959.1450195,182.0485071
10557,49.4767952,255.556076,958.5235596,182.0281259
10558,53.9854126,253.5506744,960.5874023,182.0334291
10559,58.45331573,251.4677887,962.632019,182.0388286
10560,62.87812424,249.3096313,964.6552734,182.0443206
10561,43.19714737,260.2978516,964.0702515,182.0268576
10562,47.75222397,258.4027405,966.2858887,182.0320399
10563,41.37789536,263.0812683,971.6081543,182.0303821
10564,42.12870789,266.7106628,989.0074463,182.0414198
10565,44.05932999,263.9898376,981.5293579,182.0386262
10566,38.19646835,271.9576721,1003.681091,182.0461737
10567,28.98936844,275.3874512,998.0128174,182.0362774
10568,19.71923637,278.6652222,992.3147583,182.0265795
10569,-43.17500305,299.0042725,960.4019775,181.9743096
10570,-45.51671982,299.5823975,958.9078979,181.9725474
10571,-47.86363983,300.1239014,957.4094238,181.9708079
10572,-50.25608063,300.421814,955.883728,181.9690564
10573,-52.68243408,300.444458,954.3406982,181.9672884
10574,-55.11762619,300.2193298,952.7969971,181.9655123
10575,-57.52946854,299.8411865,951.2694092,181.9637537
10576,-59.91495132,299.3286438,949.7592773,181.9620129
10577,-38.48726273,297.8240051,963.3892822,181.9779156
10578,-62.2748642,298.6865845,948.2662964,181.960286
10579,-64.60803223,297.9192505,946.791687,181.9585712
10580,-66.91194153,297.030426,945.3372803,181.9568676
10581,-69.18470001,296.0241089,943.9046021,181.9551745
10582,-71.42401123,294.9051514,942.4957275,181.9534916
10583,-73.62818146,293.6784363,941.1120605,181.9518188
10584,-75.79549408,292.3483582,939.7545776,181.9501558
10585,-29.09987259,295.3654785,969.3596802,181.9854582
10586,-19.70524216,292.7750549,975.3241577,181.9934205
10587,-10.31415749,290.0513,981.2817993,182.0017779
10588,1.032182693,284.749115,980.8570557,182.0081871
10589,-0.937110126,287.1942749,987.230896,182.010487
10590,10.39644527,281.7867737,986.5944214,182.0172327
10591,220.4095612,-16.60203934,302.4667053,185.0330298
10592,214.8306885,-26.89912796,349.0083618,186.4974673
10593,208.7823944,-36.69664383,395.5500183,163.2700348
10594,202.3004608,-45.97392654,442.0916443,127.7584234
10595,195.4218445,-54.71265411,488.6333618,91.54682647
10596,188.1836243,-62.89678574,535.1750488,55.02329731
10597,180.6240082,-70.51274109,581.7166138,18.17163421
10598,172.7815247,-77.54929352,628.2583008,41.84586063
10599,163.4988403,-86.1566391,674.7999878,75.96098481
10600,164.6583862,-83.97830963,674.7999878,75.87317375
10601,165.3957062,-82.59329224,674.8000488,75.8883777
10602,158.4359894,-93.8999939,679.5559692,81.26567319
10603,160.8322754,-89.97107697,679.6419067,80.55449964
10604,163.1281586,-85.98973083,679.7268677,80.1097035
10605,155.9149933,-97.27892303,684.2827148,86.41767366
10606,147.8033295,-108.3951111,688.5443726,95.20958515
10607,150.6324615,-104.5957184,688.7696533,93.40475755
10608,153.3417969,-100.7531433,689.001709,91.85024216
10609,144.8874969,-111.9816437,693.1757812,101.1626887
10610,138.5667267,-119.4723969,697.5975342,109.8647547
10611,141.8497772,-115.6970139,697.8766479,107.4161873
10612,131.5074463,-127.1081696,702.133606,119.4662552
10613,135.1792755,-123.3393402,702.3822632,116.5676619
10614,123.5053177,-134.9346466,706.8563843,130.0074267
10615,127.6676025,-131.1441956,707.0568237,126.6485376
10616,114.2763138,-143.0202942,711.7005005,141.4966729
10617,119.072731,-139.1673737,711.913208,137.6672649
10618,101.6365814,-152.6148834,716.5713501,155.3730798
10619,99.29599762,-154.1145477,716.5935669,157.406093
10620,104.0651703,-150.9998169,716.5994263,153.4849975
10621,109.1389008,-147.435379,716.7843628,149.5550335
10622,92.88236237,-158.5710144,722.4396362,166.7607185
10623,90.98767853,-159.6149445,722.6855469,168.4292519
10624,97.04538727,-156.1443176,722.1170654,163.23379
10625,94.90354919,-157.415741,722.2488403,165.0264379
10626,84.49425507,-163.7355347,729.4974976,178.1872821
10627,87.75409698,-162.0600739,728.9182739,175.3740823
10628,77.88613129,-167.9918518,735.9386597,182.360575
10629,81.45590973,-166.1753387,735.6714478,182.5479067
10630,70.56211853,-172.6517334,742.09021,182.1624677
10631,74.58352661,-170.698761,741.9960327,182.2529728
10632,62.69302368,-177.4686432,748.3821411,182.075456
10633,66.97814941,-175.5564117,748.2363281,182.1428182
10634,55.44450378,-183.3659515,761.3272705,182.077765
10635,59.83304214,-181.6105347,761.0757446,182.1292234
10636,52.66960907,-187.8066864,774.5898438,182.1292894
10637,39.0046196,-191.9990845,775.6273804,182.0136671
10638,49.88639832,-192.5950623,788.2741699,182.1683857
10639,45.334095,-194.0837708,788.5374756,182.132164
10640,40.72695541,-195.4135284,788.8270264,182.0981801
10641,31.36595535,-197.5907745,789.46521,182.0366652
10642,36.06938553,-196.5829468,789.1376343,182.0663702
10643,23.45755196,-203.1735077,803.272644,182.0536548
10644,17.84201813,-201.6579437,796.9790039,181.9954916
10645,12.98760796,-202.0430298,797.2871704,181.9735657
10646,28.24708176,-202.4143982,803.0507202,182.0788387
10647,8.104586601,-202.259079,797.6030884,181.9528886
10648,-1.734635115,-202.1788788,798.2603149,181.9158385
10649,3.196218729,-202.3047943,797.9273682,181.9336495
10650,-5.907794952,-204.160675,804.7531128,181.931987
10651,-20.10289383,-204.780304,811.5441284,181.9168002
10652,-15.11841106,-205.5424652,811.3314819,181.9308355
10653,-10.14121437,-206.1261749,811.1303711,181.9459067
10654,-24.39867592,-206.4540558,817.6204224,181.9298467
10655,-47.75170135,-203.7209778,823.4686279,181.8993226
10656,-43.03311539,-204.9679413,823.5027466,181.9086866
10657,-38.28477097,-206.1001587,823.539917,181.9187811
10658,-28.73431778,-208.1392822,823.5214233,181.9410943
10659,-88.39628601,-203.8167114,849.2888794,181.9175624
10660,-86.41848755,-205.3127136,849.6008911,181.9215349
10661,-84.39315033,-206.734024,849.9146118,181.9255518
10662,-82.32236481,-208.0789948,850.2301025,181.9296104
10663,-80.20870972,-209.3460541,850.5470581,181.9337073
10664,-78.05477905,-210.5341492,850.8653564,181.9378407
10665,-51.915905,-205.3353729,828.7247925,181.9105634
10666,-56.12812042,-206.9514618,833.7683716,181.9203182
10667,-60.39693069,-208.5375366,838.5842285,181.9286939
10668,-64.73027802,-210.055603,843.1582642,181.9357763
10669,-69.13700104,-211.4618988,847.4766235,181.9416317
10670,-73.65432739,-212.7030182,851.5015869,181.946233
10671,-88.188591,-238.2743683,891.9865112,182.0189433
10672,-87.19898224,-235.4160767,887.8875122,182.0124662
10673,-86.28488159,-232.5018616,883.7924805,182.0055106
10674,-85.454216,-229.5392303,879.6917114,181.9980461
10675,-84.71303558,-226.535675,875.5770874,181.9900447
10676,-84.0663681,-223.498764,871.4412231,181.9814815
10677,-86.96105194,-214.316925,862.3267212,181.9539126
10678,-86.6883316,-211.3248901,858.1322021,181.943703
10679,-83.51769257,-220.4360046,867.2775879,181.9723348
10680,-83.06904602,-217.355011,863.0800781,181.9625862
10681,-85.0485611,-215.874649,862.6921387,181.9582181
10682,-88.44458008,-206.7843323,853.5707397,181.9288284
10683,-86.5083847,-208.3210907,853.8919678,181.9329106
10684,-89.24478912,-241.0692902,896.1000977,182.024974
10685,-91.5512619,308.7421265,980.2088623,181.9616213
10686,-93.34546661,306.7201233,978.8683472,181.9599526
10687,-89.95471191,307.1134949,974.6123047,181.9602421
10688,-95.9282608,301.6403503,973.5484619,181.9559824
10689,-96.64081573,302.3270569,976.4007568,181.9566529
10690,-95.0437851,304.5789795,977.5976562,181.9582966
10691,-88.31787872,305.2936401,969.1164551,181.9587958
10692,-84.65502167,305.0048523,965.1504517,181.9589434
10693,-82.9178009,302.7738037,959.8701172,181.9573547
10694,-81.1568985,300.3824768,954.6968994,181.9556895
10695,-79.37776184,297.841095,949.6254272,181.9539407
10696,-77.58777618,295.159668,944.647644,181.9520994
10697,-86.3637085,307.0655823,970.5415649,181.9604618
10698,-117.0654449,223.1052246,988.6676636,181.9200377
10699,-113.9340591,247.0933533,990.9921875,181.9301168
10700,-110.2831116,274.2613831,993.8779297,181.9431687
10701,-110.7109375,271.2342529,993.5328979,181.9416185
10702,-109.7984085,277.274231,994.265625,181.9447339
10703,-107.3220901,289.1196289,996.2171631,181.9511635
10704,-106.5799637,292.0175476,996.7965088,181.9528123
10705,-108.0170212,286.1941223,995.6728516,181.9495315
10706,-108.6628494,283.2431641,995.164978,181.9479147
10707,-109.2574387,280.2689514,994.6953125,181.9463169
10708,-105.7915039,294.8835754,997.4094238,181.9544731
10709,-104.9579315,297.714386,998.0545654,181.9561453
10710,-102.4578552,299.8072205,989.2805786,181.9563697
10711,-103.0101395,300.098877,992.3949585,181.9568891
10712,-100.0811844,301.6137085,984.1031494,181.95689
10713,-100.7081146,302.053772,987.1101685,181.9574675
10714,-97.34203339,302.9631042,979.2840576,181.9573011
10715,-98.03233337,303.5473022,982.1984253,181.9579298
10716,-119.2157669,211.1637878,994.5228271,181.9159558
10717,-121.3289261,199.0894318,1000.568604,181.9119995
10718,-124.3292084,174.9605255,1002.49707,181.9045841
10719,-123.0587006,186.9904175,1003.419373,181.9081654
10720,-124.271225,175.5501709,1002.539185,181.9047551
10721,-121.7007446,199.0054626,1004.404907,181.9120865
10722,-122.9420624,188.0908966,1003.504028,181.9085178
10723,-125.5127335,-151.8485413,1001.637695,181.9514915
10724,-124.3293152,-163.8921967,1002.496948,181.9621937
10725,-125.5299988,-151.6721497,1001.625183,181.9513401
10726,-124.2737427,-164.4571838,1002.537354,181.9627254
10727,-122.6814651,-176.0025787,999.6054688,181.9735317
10728,-121.3297195,-188.0209656,1000.576721,181.9858718
10729,-119.8922729,-200.0235901,1001.61145,181.9989562
10730,-118.3691711,-212.0095062,1002.709656,182.0127171
10731,-116.7704086,-223.9835205,1003.869324,182.0271323
10732,-115.1118851,-235.9572296,1005.087585,182.041909
10733,-113.3910751,-247.9339294,1006.36554,182.0572155
10734,-110.255661,-266.15625,1001.251587,182.0799747
10735,-109.7989578,-266.2059021,994.2733154,182.078861
10736,-111.6051407,-259.9160767,1007.704041,182.0728216
10737,-108.7221451,-269.0456238,987.9344482,182.0814732
10738,-107.451561,-271.6343384,981.8862305,182.0838294
10739,-105.9443893,-273.938324,976.1452026,182.0859495
10740,-104.1683197,-275.926239,970.7183228,182.0878556
10741,-102.1002121,-277.5699158,965.6049805,182.0895741
10742,-100.9986877,-276.2947388,959.8665771,182.0872228
10743,-99.82826233,-274.8399353,954.2995605,182.0847178
10744,-98.6043396,-273.2141418,948.9112549,182.0820545
10745,-97.33208466,-271.4259644,943.6943359,182.0792283
10746,-96.01754761,-269.4840088,938.6394043,182.0762315
10747,-94.66766357,-267.3969727,933.7356567,182.0730533
10748,-93.29103851,-265.1734314,928.97052,182.0696791
10749,-91.89703369,-262.8220825,924.3297119,182.0660904
