point_index,u,v,x,y,z,source_geodesic_distance
27092,-0.6783944485,0.1350291212,516.7399926,347.7037638,543.3808344,387.3036833
27093,-0.6728274576,0.2692085526,524.2076089,354.5413152,435.217823,411.6983231
27094,-0.6834447892,0.002396212012,509.4740678,340.7529354,650.3411498,362.9437216
27095,-0.6656451839,0.4396965328,533.7237593,363.1828701,297.7968062,442.6347715
27096,-0.6763195348,0.1714992245,518.9132521,349.3237272,514.0366085,393.6281336
27097,-0.6706694616,0.307792874,526.4973488,356.2709831,404.1688602,418.4096759
27098,-0.6814455625,0.03710167388,511.5484861,342.2840258,622.4191738,368.9486967
27099,-0.6675141826,0.3786117387,530.4941643,359.7876437,347.1023519,431.1667334
27100,-0.6783613534,0.10618623,515.4490066,345.7119334,566.7507903,381.3899641
27101,-0.6726442364,0.2441943029,523.1274736,352.7482879,455.5006358,406.485425
27102,-0.6835915827,-0.03068724342,507.946068,338.5466905,677.1290713,356.2611942
27103,-0.6621413902,0.4971717884,537.2084669,365.6366003,251.5743352,452.4744496
27104,-0.6731330054,0.221218878,521.9674819,351.3803312,474.0664227,402.0553397
27105,-0.6673239857,0.3615550795,529.7743203,358.5373138,360.9390912,427.5766231
27106,-0.6784144503,0.08317791244,514.3988582,344.1567739,585.3855577,376.7158255
27107,-0.6640893352,0.4345457907,533.8892642,362.1692057,302.1207986,440.7343842
27108,-0.675248865,0.1544818277,518.4201599,347.7023198,527.9270927,389.5664165
27109,-0.6693746043,0.2964834689,526.3187011,354.9458074,413.4568636,415.3925879
27110,-0.6806315378,0.01403006211,510.7170574,340.3564242,641.189474,363.7892611
27111,-0.6618195256,0.4766196672,536.3647882,364.0906892,268.255677,448.0981169
27112,-0.6731302161,0.1928577911,520.6904586,349.4344036,497.0431056,396.2566135
27113,-0.6671771588,0.3368587971,528.6992105,356.7815394,380.9607702,422.4485453
27114,-0.6785839625,0.05073851508,512.8940696,342.0043369,611.6494954,370.1773241
27115,-0.6638862556,0.4114322688,532.8998356,360.4980828,320.865688,435.8991905
27116,-0.6753602116,0.1236707086,517.003592,345.6368433,552.8775511,383.3290613
27117,-0.6693434402,0.2692955539,525.1017824,353.0682799,435.4858717,409.8182094
27118,-0.6809121786,-0.02079232081,509.0765134,338.0877591,669.3731623,356.8241972
27119,-0.6594093237,0.5085598184,538.4196369,365.2576968,242.6139192,453.3139667
27120,-0.6710233915,0.2173705287,522.3331637,350.2208939,477.3891041,400.1195104
27121,-0.6649227282,0.3651174651,530.548396,357.7622311,358.2863883,426.9967293
27122,-0.6766304313,0.07162945689,514.3344337,342.6075523,594.9147555,373.383406
27123,-0.6615624393,0.4415848797,534.8520776,361.5791887,296.6636919,440.7967124
27124,-0.6733355746,0.1464965615,518.5492979,346.342552,534.5821741,386.8919182
27125,-0.6671727084,0.2958265892,526.8517467,353.9660373,414.202979,414.0588475
27126,-0.6790382472,-0.001530701317,510.4231328,338.6130414,653.9506648,359.7405956
27127,-0.6592689874,0.484951158,537.3918686,363.5792569,261.7538429,448.4117423
27128,-0.6711855025,0.1863509854,520.8942342,348.1626756,502.5034823,393.8672054
27129,-0.6649474849,0.3375834317,529.3015947,355.8847088,380.5903666,421.3820643
27130,-0.6769552994,0.03674091266,512.6796077,340.3531254,623.1477462,366.4289108
27131,-0.6615326347,0.4155649593,533.6874325,359.7823286,317.7463303,435.4618209
27132,-0.6736042473,0.1131611575,516.978804,344.1707697,561.5623663,380.2242838
27133,-0.6673053565,0.2659408306,525.4714254,351.9730562,438.4016973,408.0222464
27134,-0.6794671254,-0.03867767925,508.6399817,336.2479052,684.0031935,352.3811194
27135,-0.6546747386,0.5723422691,542.5029971,367.621433,191.4013383,463.7724139
27136,-0.6668731656,0.2668342684,525.6221126,351.8508505,437.7198835,407.969438
27137,-0.6604877047,0.421796535,534.235186,359.7660495,312.799423,436.1663797
27138,-0.6727753356,0.1140967736,517.2327635,343.8830442,560.8849305,379.9639857
27139,-0.6569930131,0.5019074519,538.7373596,363.7757898,248.2380442,450.6379054
27140,-0.6693429973,0.1926809106,521.6502191,347.8145615,497.5543963,394.1573933
27141,-0.6628980574,0.3491532604,530.3465238,355.8080587,371.4163385,422.6306059
27142,-0.6753361784,0.03776078773,513.1392816,339.7357256,622.4788313,365.7553741
27143,-0.6546476099,0.5471713765,541.3759191,365.8839273,211.7958867,458.6125273
27144,-0.6671343515,0.2345917852,524.1027706,349.7508325,463.8153858,401.521126
27145,-0.6606175134,0.3928807479,532.8992899,357.8383748,336.2126058,430.3265009
27146,-0.6731914321,0.07815842209,515.50733,341.5953585,589.9595462,372.8445986
27147,-0.6570701362,0.4744383186,537.4801012,361.9249478,270.4843561,445.0650326
27148,-0.6697049891,0.1582232144,520.0053178,345.6054376,525.4347332,387.3111895
27149,-0.6631298385,0.3179910385,528.8833638,353.7696324,396.6395365,416.3870887
27150,-0.6758508715,-0.0003426457388,511.291112,337.3414338,653.2978832,358.2471389
27151,-0.652301309,0.5800240966,543.455553,367.1406371,185.4086124,464.0497224
27152,-0.6650635179,0.2606866599,525.8075582,350.6610899,442.8761368,405.7270287
27153,-0.6584115452,0.4223908965,534.7924743,358.9254543,312.5196422,435.156896
27154,-0.6712590694,0.1009557855,517.028174,342.338285,571.6782837,376.451898
27155,-0.6547994736,0.5056838162,539.4679983,363.1035583,245.3918054,450.2149036
27156,-0.667706638,0.1827869496,521.6226028,346.441473,505.7288765,391.2436009
27157,-0.6609975189,0.3459390715,530.687352,354.7808609,374.2049468,420.938296
27158,-0.6739890634,0.02096720891,512.7269116,338.0123117,636.2148533,361.5888151
27159,-0.6524263709,0.5521683188,542.1686258,365.2836332,207.963502,458.4239312
27160,-0.6654644489,0.2260589676,524.1450483,348.4568393,470.8904104,398.8672884
27161,-0.658686235,0.3909540622,533.3059781,356.8864129,337.961145,428.8806205
27162,-0.67180785,0.06279013751,515.1684913,339.9541975,602.5444258,368.9495146
27163,-0.6550229425,0.4756405309,538.0573732,361.1383298,269.7093174,444.1955769
27164,-0.6682029519,0.1460447738,519.8404576,344.1327215,535.4469069,384.0036044
27165,-0.6613686295,0.3123601608,529.0797121,352.6358671,401.3724595,414.2766895
27166,-0.6746312972,-0.0192688458,510.7500724,335.5259265,668.7492313,353.714134
27167,-0.6488642019,0.6161667053,545.9621327,368.1598789,156.4620629,469.5651838
27168,-0.6621632907,0.2836498752,527.5831879,351.0045206,424.5545558,408.8409911
27169,-0.6552520006,0.4519015182,536.9293427,359.6077633,288.9189515,439.4679329
27170,-0.6686329986,0.1173695766,518.4386823,342.3489984,558.6360052,378.3764567
27171,-0.6515198754,0.5384107119,541.7804444,363.9554458,219.1971523,455.1179711
27172,-0.6649581402,0.2024740246,523.2118637,346.6246668,490.0466803,393.7705507
27173,-0.6579918118,0.3721177397,532.6347984,355.3000007,353.2886525,424.6520601
27174,-0.6715111571,0.03418607084,513.9556208,337.8668435,625.7465137,362.9410194
27175,-0.6491054125,0.5863927268,544.559107,366.2206486,180.5596751,463.6105701
27176,-0.6626694652,0.2473671071,525.8192204,348.731457,453.8994441,401.7002722
27177,-0.6556365702,0.4186877439,535.334714,357.4935207,315.7893454,432.8882946
27178,-0.6692809544,0.07768531262,516.4852405,339.9028791,590.7228002,370.6176825
27179,-0.6518547089,0.5065399675,540.2590313,361.9121824,244.9843384,448.7857641
27180,-0.6655552544,0.1641594096,521.3331192,344.2508826,521.0288098,386.2640468
27181,-0.6584682506,0.3368475416,530.9240479,353.0837468,381.816108,417.7021194
27182,-0.6722483452,-0.007490812494,511.8896055,335.3219686,659.4389361,354.8235486
27183,-0.6468189948,0.6196866702,546.6433174,367.5330344,153.8091303,469.1705753
27184,-0.6714209781,0.0005856293905,512.6300029,335.1551525,653.2820262,356.1571062
27185,-0.6702857986,0.02917995233,514.1987617,336.655363,630.2092767,361.37589
27186,-0.6686968636,0.04985216145,515.9181435,336.5436871,614.3236837,365.0444683
27187,-0.6688806302,0.06485535105,516.147531,338.5444088,601.4112988,367.8885604
27188,-0.6673446273,0.07989628372,517.6879477,337.8716049,590.2461034,370.5061963
27189,-0.6672305486,0.09180399081,518.0680194,339.054799,580.2667348,372.7281915
27190,-0.6655700157,0.1045689137,519.6472661,337.9279858,571.1603625,374.9012482
27191,-0.6669627862,0.112809786,518.7891606,341.0384327,562.7314461,376.6388693
27192,-0.6652607289,0.1241830687,520.3657779,339.687924,554.8481034,378.5447943
27193,-0.6654805199,0.1326790441,520.4075147,341.0010877,547.4163778,380.171057
27194,-0.6636432615,0.1432343311,522.0669876,339.3465771,540.3665444,381.904918
27195,-0.6650676551,0.1494229625,521.1342657,342.2717319,533.6451529,383.2612125
27196,-0.6631509416,0.1593500905,522.8388012,340.4217156,527.2101808,384.8662507
27197,-0.6635640685,0.1661367896,522.6911747,341.8405833,521.0278552,386.1975916
27198,-0.6615234178,0.1756517931,524.4799776,339.7504875,515.0705725,387.7083596
27199,-0.6645252488,0.1787764452,522.2701475,344.7817021,509.3154021,388.7031441
27200,-0.6624478545,0.187882295,524.0768679,342.5876347,503.7430829,390.1320413
27201,-0.6630481402,0.1935249929,523.7585006,344.1671881,498.3372111,391.2738381
27202,-0.6608548666,0.2023962382,525.6477205,341.765875,493.0837133,392.6429159
27203,-0.6629643434,0.2058526856,524.125844,345.4455303,487.9703787,393.578862
27204,-0.6606980878,0.2144949371,526.0650228,342.904408,482.9865647,394.8950003
27205,-0.6614192643,0.2193507369,525.635189,344.582272,478.1228915,395.9053542
27206,-0.6590461964,0.2278497106,527.6522087,341.8584591,473.3710761,397.1800648
27207,-0.6622177353,0.2294608755,525.2758351,346.9809617,468.7237268,397.913508
27208,-0.659793267,0.237783936,527.32768,344.1570102,464.174257,399.1481838
27209,-0.6606367829,0.2420115274,526.789183,345.9535754,459.7167197,400.0571098
27210,-0.6581121643,0.2502462534,528.9151464,342.9635858,455.3457659,401.2615868
27211,-0.6607280695,0.2521129966,526.9683403,347.2501235,451.0565267,401.9675976
27212,-0.6581384857,0.2602394473,529.1411276,344.1466032,446.8445973,403.1429069
27213,-0.6590757486,0.2639766243,528.5191413,346.0330961,442.7059307,403.9724138
27214,-0.6563921931,0.2720492744,530.7621906,342.7771049,438.6368414,405.1248524
27215,-0.6606179362,0.2716143089,527.5323611,349.3072662,434.63392,405.6169857
27216,-0.6578949233,0.2795827025,529.8029018,345.9779217,430.694058,406.7444758
27217,-0.6589396492,0.2828833824,529.0883048,347.9818609,426.814352,407.5065575
27218,-0.6561271872,0.2908221664,531.4262578,344.5098521,422.9921379,408.6163366
27219,-0.6591750866,0.291546249,529.1222313,349.33846,419.2249204,409.1663043
27220,-0.6563035814,0.2994300578,531.5038092,345.768233,415.5104071,410.2577352
27221,-0.6574266247,0.3023807783,530.720935,347.8541258,411.846433,410.9646943
27222,-0.6544701928,0.3102513562,533.1668832,344.1501481,408.2310003,412.0421059
27223,-0.6587458912,0.3092434738,529.8848932,350.6926207,404.6622144,412.4333707
27224,-0.6557462499,0.3170588022,532.3623976,346.915048,401.1383342,413.4945328
27225,-0.6569556409,0.3196879759,531.5058282,349.0986455,397.6576909,414.1527987
27226,-0.6538746609,0.3275023818,534.0452729,345.1943154,394.2187424,415.2027415
27227,-0.6572950572,0.3273374549,531.4355952,350.5013383,390.8200108,415.636248
27228,-0.6541598325,0.3351247922,534.0156963,346.5094509,387.4601346,416.673738
27229,-0.6554379068,0.3374834832,533.1001456,348.7690834,384.1377964,417.2905069
27230,-0.6522247984,0.3452787425,535.7397726,344.6568294,380.8517774,418.3189087
27231,-0.6578124403,0.3422953455,531.4097225,353.0163545,377.6008939,418.517134
27232,-0.6545681854,0.3500470087,534.0720032,348.8506202,374.384066,419.5331142
27233,-0.6559322535,0.3521374534,533.0843391,351.2134976,371.2002275,420.1111571
27234,-0.6526127423,0.3599042822,535.8043226,346.9323156,368.0483963,421.119767
27235,-0.6563779072,0.3589909486,532.9135787,352.6906458,364.9276101,421.4594664
27236,-0.6530078011,0.3667473215,535.6718473,348.329488,361.8369884,422.4592407
27237,-0.6544333528,0.3686182832,534.6319421,350.7630181,358.775657,423.0043918
27238,-0.6509907569,0.3763949612,537.4459325,346.2913074,355.7428118,423.9981372
27239,-0.6561434993,0.3736523762,533.4531123,354.0011745,352.7376537,424.1825515
27240,-0.6526631524,0.3814106605,536.2954081,349.46858,349.7594611,425.1677141
27241,-0.6541586601,0.3830672914,535.1969345,351.9865442,346.8075028,425.6820921
27242,-0.6506081131,0.3908501343,538.0933125,347.3474484,343.881111,426.662336
27243,-0.6546812066,0.3893025106,534.9523759,353.5127645,340.9796156,426.9246679
27244,-0.6510832246,0.3970852189,537.8848861,348.7997924,338.1024122,427.8984447
27245,-0.6526350991,0.3985570034,536.738922,351.3844005,335.2488837,428.3857443
27246,-0.6489691799,0.4063674201,539.723868,346.5688106,332.418469,429.3555016
27247,-0.6551660753,0.4021182778,534.8985332,355.7323488,329.610595,429.3986282
27248,-0.6514697363,0.4099132378,537.9062721,350.8676261,326.824758,430.3613501
27249,-0.6530914498,0.4111946271,536.702418,353.5392212,324.060427,430.8223582
27250,-0.6493289936,0.4190200905,539.7612752,348.5750339,321.3171258,431.7818329
27251,-0.6536934807,0.4169061791,536.3844165,355.1293607,318.5943635,431.9773298
27252,-0.6498861532,0.424738455,539.4776238,350.0960833,315.8917073,432.931991
27253,-0.6515600417,0.4258602849,538.2300951,352.830685,313.2087001,433.370103
27254,-0.6476884987,0.4337250431,541.3730207,347.7011304,310.5449343,434.3221471
27255,-0.6535873931,0.4296473423,536.7789203,356.4202461,307.899981,434.3570188
27256,-0.6496819987,0.4375094623,539.9475687,351.23768,305.2734735,435.30397
27257,-0.6514161996,0.4384697999,538.6501187,354.0477383,302.6650105,435.7199278
27258,-0.6474482032,0.4463661518,541.8672993,348.7716073,300.0742405,436.6648098
27259,-0.6520811176,0.4437486698,538.2735579,355.6863514,297.5007888,436.8021376
27260,-0.6480705081,0.4516565414,541.5234843,350.3451843,294.9443361,437.7433973
27261,-0.6498536159,0.4524762444,540.1853151,353.2153233,292.4045303,438.1395711
27262,-0.6457820261,0.4604196109,543.4825694,347.7832607,289.8810662,439.0792191
27263,-0.6534054331,0.454075798,537.5189642,358.9286271,287.3736086,438.922475
27264,-0.6493102711,0.4620104886,540.833962,353.4588689,284.8818882,439.8572917
27265,-0.6511588431,0.462675431,539.4421128,356.4132554,282.4055887,440.2332758
27266,-0.647003982,0.4706468996,542.803494,350.8547434,279.9444435,441.1668958
27267,-0.6518991763,0.4675594627,538.9983807,358.1241744,277.4981572,441.251536
27268,-0.6477035497,0.4755459054,542.3911853,352.5038979,275.0664885,442.1824337
27269,-0.649598094,0.4760852189,540.961222,355.5155105,272.6491579,442.541055
27270,-0.6453441798,0.484109233,544.3993544,349.8087687,270.2459314,443.4710969
27271,-0.6519089861,0.4789177139,539.270548,359.437482,267.8565418,443.3871115
27272,-0.6476240894,0.4869471365,542.7324157,353.6831156,265.4807821,444.3139622
27273,-0.6495723115,0.4873561626,541.2583535,356.7634201,263.1183988,444.6553917
27274,-0.6452303443,0.4954239076,544.7646403,350.9245692,260.7691854,445.5816929
27275,-0.6503663825,0.4919129073,540.7656269,358.5206109,258.4329026,445.6194516
27276,-0.6459853692,0.4999980109,544.3020859,352.6229454,256.1093649,446.543712
27277,-0.6479772681,0.5002931782,542.7919481,355.7582468,253.7983445,446.8696785
27278,-0.6435404212,0.5084170933,546.371896,349.7780787,251.4996587,447.7936494
27279,-0.6512208926,0.5017431724,540.3566925,360.9745746,249.2130868,447.5826267
27280,-0.6467585286,0.5098698325,543.9561466,354.9549877,246.9384721,448.5036481
27281,-0.6488058032,0.5100406545,542.4007629,358.1623038,244.6756038,448.81377
27282,-0.6442886352,0.5182066642,546.0429349,352.0618789,242.4243195,449.7347428
27283,-0.6496589042,0.5142962297,541.8556531,359.9769918,240.1844208,449.7292558
27284,-0.6451041674,0.5224813908,545.526916,353.8202576,237.9557635,450.6487253
27285,-0.6471930492,0.5225480733,543.9372725,357.0804588,235.7381576,450.9449295
27286,-0.6425846065,0.5307728627,547.6504236,350.8446283,233.5314584,451.8645518
27287,-0.6497502746,0.5246201825,542.0402241,361.299096,231.3354815,451.6815602
27288,-0.6451131373,0.532854836,545.7754772,355.0197127,229.1501039,452.5991393
27289,-0.6472509105,0.532811572,544.1458819,358.3434774,226.9751487,452.8813237
27290,-0.6425610247,0.5410861511,547.9223012,351.9865227,224.8104864,453.7992416
27291,-0.6481517426,0.5368060958,543.557984,360.202654,222.6559492,453.7542394
27292,-0.6434256481,0.5451011033,547.3624896,353.7916536,220.5114241,454.6710786
27293,-0.645603299,0.5449616847,545.7001487,357.1665228,218.3767496,454.9406108
27294,-0.6408254373,0.5532967533,549.5450762,350.6794942,216.25181,455.8579475
27295,-0.6495855693,0.5451037067,542.6699993,363.3835133,214.1364453,455.5080974
27296,-0.644785881,0.5534429292,546.5316563,356.8629734,212.0305641,456.4232505
27297,-0.6470163511,0.5531941118,544.8263849,360.3075849,209.9340121,456.6793994
27298,-0.6421657031,0.5615736256,548.7278544,353.7123006,207.8466856,457.5952029
27299,-0.6479743122,0.5569377661,544.1887904,362.2270469,205.7684397,457.5129342
27300,-0.6430886276,0.5653387128,548.117478,355.5796569,203.6991859,458.428007
27301,-0.6453573429,0.5650006034,546.3808735,359.0736152,201.6387843,458.6725715
27302,-0.6404215849,0.5734418727,550.3486992,352.3528644,199.5871417,459.5884209
27303,-0.6481434378,0.5664302493,544.2936576,363.575202,197.5441204,459.3195627
27304,-0.6431808185,0.5748840431,548.2822543,356.8140569,195.509647,460.2341177
27305,-0.6454946877,0.5744503446,546.5088987,360.3673999,193.483588,460.4668528
27306,-0.6404827743,0.5829445315,550.5360415,353.5341156,191.4658598,461.3823035
27307,-0.6464958038,0.5779782297,545.8331169,362.3293999,189.4563353,461.2657046
27308,-0.6414499655,0.5864945386,549.886648,355.4458195,187.4549455,462.180705
27309,-0.643800721,0.5859772976,548.083136,359.0470507,185.4615672,462.4027515
27310,-0.6387063922,0.5945339595,552.1746,352.0925777,183.4761252,463.3187492
27311,-0.6476259216,0.5859840129,545.1693092,365.0040063,181.4984961,462.9234832
27312,-0.6425092146,0.5945496125,549.2780406,358.0157099,179.5286266,463.8381213
27313,-0.6449072445,0.5939379621,547.4361913,361.6797623,177.5663969,464.048848
27314,-0.6397427276,0.6025439523,551.5823382,354.6216374,175.6117392,464.9645829
27315,-0.645957082,0.5972585271,546.71819,363.6939332,173.6645408,464.8153603
27316,-0.6407596248,0.6058871759,550.8899883,356.5871066,171.7247479,465.7308795
27317,-0.6431932615,0.6051970206,549.0190812,360.2976306,169.7922507,465.9316904
27318,-0.6379487286,0.6138659676,553.2277334,353.1221081,167.8669885,466.8483887
27319,-0.6461875628,0.6060763346,546.759707,365.0605212,165.9488517,466.5035477
27320,-0.640917705,0.6147594223,550.9879995,357.8471817,164.0377984,467.419464
27321,-0.6433935243,0.6139842868,549.0828661,361.613676,162.133722,467.6100354
27322,-0.6380772404,0.6227076252,553.3475164,354.3326466,160.2365677,468.52721
27323,-0.6444830909,0.6171215082,548.3300856,363.6687562,158.3462339,468.3474923
27324,-0.639134796,0.6258678629,552.6196883,356.3405129,156.4626796,469.2646446
27325,-0.6416451166,0.6250185549,550.686446,360.1522526,154.5858058,469.4459642
27326,-0.6362510686,0.6338050316,555.0118906,352.7573528,152.7155632,470.3644422
27327,-0.6464741697,0.6235303428,546.9710912,367.5014568,150.85185,469.8221205
27328,-0.6410615348,0.6323241261,551.3108749,360.0784505,148.9946408,470.7394473
27329,-0.6436188088,0.6313867906,549.3396969,363.953241,147.143836,470.9106026
27330,-0.6381609763,0.6402206633,553.7148986,356.4644395,145.2993914,471.8293244
27331,-0.6447587528,0.634338882,548.5439817,366.0656065,143.4612147,471.6201145
27332,-0.6392697234,0.643196069,552.9435228,358.5308929,141.6292752,472.5389805
27333,-0.6418604084,0.6421884745,550.9451629,362.4496781,139.8034824,472.7014713
27334,-0.6363268033,0.6510855944,555.3796445,354.8501195,137.983797,473.6217873
27335,-0.6450545904,0.642576225,548.5214196,367.4676249,136.1701274,473.2081068
27336,-0.6394969445,0.6514885106,552.9745886,359.8323658,134.3624534,474.1280077
27337,-0.6421273236,0.650404156,550.9441003,363.8041862,132.5606853,474.2814656
27338,-0.6365256548,0.659356263,555.4317857,356.1049302,130.764788,475.2028706
27339,-0.6433041122,0.6531973622,550.1164056,365.9557645,128.9746762,474.9661262
27340,-0.6376720395,0.662172943,554.6278302,358.2118495,127.1903283,475.887813
27341,-0.6702274498,0.009477080328,513.5270277,334.8149833,646.4402046,357.5241901
27342,-0.6713433328,-0.03174789451,511.0486011,333.174103,678.8182598,349.55372
27343,-0.6628159544,0.1497172886,522.8060411,338.9096209,535.607082,382.9796207
27344,-0.6660745559,0.06718146335,517.6037738,336.045913,600.6257673,367.49211
27345,-0.6621607036,0.1477771719,522.8553757,338.5412322,536.9960467,382.2798029
27346,-0.6674830146,0.02069158537,514.773633,334.2572081,637.1674536,358.572567
27347,-0.6581365817,0.2253579468,527.9707173,340.8376116,475.697707,396.3965547
27348,-0.6646019224,0.07354605358,518.2913479,335.7642932,595.3793587,368.1260582
27349,-0.6599957268,0.1720520067,524.6683758,338.8871131,517.6434201,386.2813126
27350,-0.6677782932,-0.008803130448,513.1184001,332.8762639,660.2367566,352.6392243
27351,-0.652893258,0.3223257262,534.4144432,343.6199727,399.0405714,413.9430092
27352,-0.6613440902,0.1268781978,521.9230952,337.1407244,553.1468062,377.6049922
27353,-0.6559319659,0.2445844232,529.5215526,340.9100295,460.2764803,399.3411318
27354,-0.6654362465,0.02573003164,515.5245342,333.6718447,632.8464107,358.6702431
27355,-0.6519513724,0.3260096549,534.8334107,343.4201469,395.9868181,414.2688868
27356,-0.662141906,0.09196002199,519.8583855,335.6902545,580.5434425,370.7862796
27357,-0.6561550355,0.2232405664,528.3215408,339.9145724,476.9723745,395.0517757
27358,-0.6672406102,-0.03077178178,512.0631908,331.5360167,677.27525,347.8722872
27359,-0.6443357,0.4826531999,545.0423441,348.2663508,272.3162089,443.0057831
27360,-0.6558056515,0.2201668825,528.2381944,339.6142712,479.3040533,394.2590436
27361,-0.6490848292,0.3684252807,537.7863966,344.4014778,362.3463345,421.6811637
27362,-0.6613563762,0.08801652949,519.8305454,335.1662217,583.4707156,369.6144782
27363,-0.6446411645,0.4620583884,543.863288,347.3429452,288.4433582,438.9083518
27364,-0.6574511075,0.1696457415,525.135708,337.7177173,519.0362454,384.6187621
27365,-0.6502546309,0.3289438224,535.3890782,342.8715912,393.3742914,414.0941756
27366,-0.6637892496,0.02030360513,515.6189708,332.7178768,636.7666587,356.798084
27367,-0.6404101781,0.5450460368,549.3178782,349.8296415,222.8869405,454.0427115
27368,-0.6543343522,0.2277286081,528.989828,339.3941806,473.1238415,395.1399257
27369,-0.6465909622,0.3996077651,540.0479605,344.9639231,337.5414179,426.9530961
27370,-0.6611849075,0.06727496301,518.7554405,334.0391363,599.6215329,365.2680398
27371,-0.6418401676,0.5011525774,546.6223029,348.1820519,257.4068885,445.667284
27372,-0.6568892355,0.1586397704,524.675656,336.9259421,527.5165702,382.0964011
27373,-0.6589827561,0.1101886068,521.6355645,335.2067127,565.727452,373.0889708
27374,-0.6541066015,0.2207441882,528.8692793,338.541049,478.5603046,393.6032372
27375,-0.6507107364,0.2967973006,533.5696763,341.389418,418.545705,407.6893775
27376,-0.6479928028,0.3586866462,537.6972853,343.0988266,369.7636697,419.1806876
27377,-0.6456146601,0.4121550247,541.0636067,344.9771593,327.5823812,429.0896248
27378,-0.6435257508,0.4600057959,544.3381027,346.1315735,289.8810619,437.9821558
27379,-0.641560553,0.5035721356,546.8982981,348.0294536,255.4778562,446.0388032
27380,-0.6398043759,0.5440021799,549.72339,348.8873878,223.6340384,453.5577772
27381,-0.6381175965,0.5817415088,552.0447182,350.3231734,193.8513459,460.5466013
27382,-0.6365778382,0.6174028786,554.598306,350.9558161,165.7748341,467.1845349
27383,-0.6350246615,0.6510773884,556.3498945,352.8798839,139.141082,473.3904902
27384,-0.663757637,-0.02380296673,513.2184547,330.378419,671.6196045,347.5745265
27385,-0.6623277497,0.007611686772,515.2662501,331.338305,646.8560526,353.378109
27386,-0.6614477806,-0.02728405433,513.4638909,329.1442059,674.8409312,345.5123761
27387,-0.6605415393,0.04764011733,517.8687024,332.5777218,615.2955185,360.7935626
27388,-0.6599773182,-0.006236539603,514.9339609,329.5531647,658.3486746,349.1061074
27389,-0.6593100785,0.03373862334,517.3192696,331.3011397,626.6142426,357.1536326
27390,-0.6589026805,-0.03875149967,513.303311,327.3923763,684.4735175,341.6305862
27391,-0.6580893622,0.1300902882,522.9943917,335.6913353,550.0501858,376.7732787
27392,-0.657767243,0.05080545234,518.578378,331.4726073,613.3089087,359.8661929
27393,-0.6572274264,0.103787531,521.6738752,333.9467546,571.182273,370.7302522
27394,-0.6569801607,0.01082066748,516.4708366,329.0596117,645.3322077,350.9805356
27395,-0.6563332922,0.1445454741,524.1468123,335.6312526,538.8677726,378.8124292
27396,-0.6561386192,0.04290549466,518.4438898,330.3227475,619.9207146,357.2637092
27397,-0.6556597458,0.1031030891,521.9352249,333.1952826,572.0309446,369.6846235
27398,-0.6555139848,-0.009630360723,515.5964321,327.3394402,661.9168243,345.8243091
27399,-0.6548034047,0.1896246846,526.9854583,337.247166,503.2317967,387.4405008
27400,-0.6546912384,0.07110056568,520.3132052,331.1093039,597.7268134,362.3781952
27401,-0.6542438443,0.1392407976,524.2470811,334.4041039,543.5000309,376.4923821
27402,-0.6541684811,0.01106371029,517.0226281,327.7873461,645.6821297,349.4153357
27403,-0.6535457365,0.1834515453,526.8775041,336.3554857,508.395463,385.4154846
27404,-0.6534982632,0.04886216441,519.2855759,329.422179,615.683287,357.002061
27405,-0.6530722998,0.1228470242,523.5454294,333.0269125,556.7937187,372.361254
27406,-0.6530545184,-0.0203411299,515.4621984,325.6655972,670.9297208,342.1513407
27407,-0.6522741001,0.2523111808,531.0097424,339.3106066,453.7546274,399.207536
27408,-0.6522757138,0.1051398538,522.6978478,331.7536044,571.061791,368.1686855
27409,-0.6518606145,0.1863089177,527.3613543,335.732235,506.4437292,385.0493388
27410,-0.6518874432,0.03124032565,518.5986318,327.7812033,630.0407777,352.3593792
27411,-0.6512544682,0.2356621044,530.2646011,337.9897183,467.2224396,395.109898
27412,-0.6513006198,0.07525630105,521.1967587,329.7734322,595.069942,361.3053807
27413,-0.6508952689,0.1614068603,526.1397325,334.0123336,526.4793397,379.2422814
27414,-0.6509633874,-0.006286656982,516.6561084,325.4318364,660.1314934,343.9133476
27415,-0.6502019542,0.2768204489,532.7904599,339.6224094,434.6194101,403.1854694
27416,-0.650284998,0.1052099453,523.0827655,330.8475818,571.3908334,367.0389881
27417,-0.6498844434,0.197093877,528.3486171,335.3831026,498.2293413,386.1878668
27418,-0.6499871115,0.01865260217,518.2513955,326.266459,640.4416485,348.6119956
27419,-0.6493349502,0.2502383219,531.4551357,337.8611664,455.9751576,397.0806074
27420,-0.6494526264,0.06714309397,521.0922074,328.5123844,601.8941408,358.5318033
27421,-0.6490566873,0.1634680369,526.6079843,333.2780749,525.1919104,378.6199853
27422,-0.6491921326,-0.02605165051,515.8788305,323.6074948,676.2282727,338.7264195
27423,-0.648293362,0.3452965735,537.0229321,342.2667903,380.407421,416.5304433
27424,-0.648439388,0.1529983268,526.1348327,332.4583564,533.6564745,376.0569368
27425,-0.648043551,0.2551634117,531.9804155,337.5240045,452.2991578,397.3769169
27426,-0.6482059447,0.05674364574,520.7434676,327.4086891,610.4243936,355.6217361
27427,-0.6475295369,0.3132928232,535.3616735,340.2742745,406.0646918,409.3414299
27428,-0.6477043883,0.110677891,523.8854171,329.9492157,567.5314064,366.7086122
