sample_index,source_index,u,v,x,y,z
1040,1236,0.3044599073,-0.4580722419,463.8893127,390.0184631,684.8000488
1041,1237,0.3255524035,-0.4471040376,477.490448,377.6985779,684.7999878
1042,1238,0.3168272321,-0.4416188208,474.0948486,379.5454407,699.0368652
1043,1239,0.3304034676,-0.4429971347,486.2050171,366.877594,699.291748
1044,1240,0.3239529174,-0.4344448144,483.767395,369.0827026,713.1812744
1045,1241,0.3406749187,-0.4141557449,494.9877319,355.6560669,713.718689
1046,1242,0.3668204171,-0.3840628369,504.6931152,341.8809509,728.3345337
1047,1243,0.355430558,-0.3465627253,509.7805176,334.635376,741.8134155
1048,1244,0.3739504986,-0.343512055,515.0779419,327.0812683,753.6224976
1049,1245,0.3730748531,-0.3241459869,524.0457764,311.0061035,762.4539185
1050,1246,0.36712469,-0.2277066936,535.8206177,290.9105835,782.9890137
1051,1247,0.3309283787,-0.4064919438,493.8165894,359.1046448,739.937561
1052,1248,0.3469160556,-0.3854922215,500.6020508,352.1876221,752.7393188
1053,1249,0.3495264861,-0.3672007298,508.1707458,343.6617432,765.3424683
1054,1250,0.3542314788,-0.3224574805,519.2808228,333.4743652,788.1257935
1055,1251,0.3999804549,-0.1909603892,537.2897949,254.2856903,754.2087402
1056,1252,0.2841286398,-0.4270169995,470.9413147,379.934845,761.7995605
1057,1253,0.2863347384,-0.4134958562,472.5184937,378.3024597,772.8608398
1058,1254,0.08700106193,-0.468830857,380.2471313,426.2647095,709.9455566
1059,1255,0.07977267966,-0.4781501922,379.5196533,421.9197388,734.3861084
1060,1256,0.06061035027,-0.461252426,379.4330139,415.2752686,757.6484375
1061,1257,0.09995317061,-0.4498375174,379.8774719,407.2754822,779.7538452
1062,1258,0.08157471243,-0.4327294714,380.7589417,399.2094727,800.8148193
1063,1259,0.1020595515,-0.4570166457,396.1340332,418.235321,735.0288086
1064,1260,0.1308745046,-0.4562600943,396.0402527,411.9889526,758.2701416
1065,1261,0.1459641457,-0.4471805949,396.7785034,404.4119568,780.2940063
1066,1262,0.1488824588,-0.4276071262,398.1938782,396.7543945,801.2498169
1067,1263,0.2713896882,-0.3875929485,464.6734924,378.7061462,803.5004272
1068,1264,0.2478148009,-0.4010285641,448.6170654,384.36203,802.8660889
1069,1265,0.281607432,-0.3851484863,470.4650269,373.9031982,822.9730835
1070,1266,0.2416009136,-0.3788773976,453.281311,378.856781,822.3988037
1071,1267,0.2680834412,-0.3836859346,455.8916931,376.3017273,831.7126465
1072,1268,0.2075245867,-0.4003571482,418.0922546,386.7095642,821.4266968
1073,1269,0.2259823457,-0.3994958913,435.8159485,383.135376,821.8825073
1074,1270,0.2062413907,-0.4255222312,415.3439331,393.4318542,801.7376709
1075,1271,0.2197401605,-0.3984544212,432.1640625,389.2857971,802.2772827
1076,1272,0.1981733429,-0.4453949689,413.3075256,400.557373,780.8783569
1077,1273,0.2045455504,-0.4290296168,429.4043274,395.7701721,781.5053711
1078,1274,0.1714012215,-0.4407957728,412.1991577,407.5643616,758.9235229
1079,1275,0.1717543993,-0.4492355536,412.2438354,413.2395325,735.6843262
1080,1276,0.1611467602,-0.4706071141,413.6947632,416.6333008,710.8778687
1081,1277,0.1842330255,-0.4607559029,416.8111267,418.2168884,684.8000488
1082,1278,0.2981463783,-0.3668333936,487.3479614,368.3031921,823.6022339
1083,1279,0.3198893776,-0.3628033588,502.9419556,361.1789246,805.3295898
1084,1280,0.2947096298,-0.3919737787,488.6203613,368.5236206,784.3567505
1085,1281,0.3537173614,-0.3355886804,518.321167,341.2735291,797.859314
1086,1282,0.336719776,-0.3388776002,512.4084473,349.6656799,796.7335815
1087,1283,0.3404273915,-0.3483663265,510.1174927,355.5424194,805.9857178
1088,1284,0.3105450679,-0.3749617312,491.8363342,366.9985352,794.7705688
1089,1285,0.3221725193,-0.3716290511,495.5133057,365.3749084,804.8865356
1090,1286,0.3340997162,-0.3599497339,503.9153137,362.0838318,824.2827148
1091,1287,0.4194731011,-0.1457318992,548.4926758,268.437439,803.805481
1092,1288,0.3973764301,-0.2228851072,543.9625854,287.8408203,805.5846558
1093,1289,0.3965022341,-0.2853750511,538.4486694,306.2363281,806.9761353
1094,1290,0.4091480505,-0.2451313417,548.8602905,303.5709534,828.2096558
1095,1291,0.3825036885,-0.2975342546,531.7664185,322.9510193,808.7420654
1096,1292,0.4005500787,-0.2531187519,542.1873779,320.8927002,828.6964111
1097,1293,0.3775434353,-0.3031595613,527.821228,331.4103394,808.8504028
1098,1294,0.3991557188,-0.2782296016,538.1608276,329.5316162,828.3902588
1099,1295,0.2998275916,-0.3881193911,492.0311584,366.3757935,784.559082
1100,1296,0.3131143573,-0.3728024851,495.4029846,364.9689636,794.9699097
1101,1297,0.3145910077,-0.3677878689,499.2457275,363.4531555,805.0819092
1102,1298,0.328709105,-0.3539738523,507.9976196,360.3528137,824.473999
1103,1299,0.3682076218,-0.3397586257,517.5812988,357.4984131,842.8135986
1104,1300,0.3641112525,-0.3404914461,513.1439819,359.0613708,842.612854
1105,1301,0.3873327694,-0.306140995,527.2728271,355.197876,860.1287231
1106,1302,0.3979040802,-0.308654196,522.4987793,356.6063538,859.8949585
1107,1303,0.3943645937,-0.287986159,536.4386597,353.7319946,876.5166626
1108,1304,0.4016540467,-0.2978013524,531.3654175,354.9920349,876.22229
1109,1305,0.3924978745,-0.2942206094,539.4812012,354.4320068,892.060791
1110,1306,0.3275722764,-0.358578879,506.5751343,358.5396118,805.6307373
1111,1307,0.3489472092,-0.341740153,515.9241333,355.7844238,825.0263062
1112,1308,0.3367517987,-0.3490377843,512.0106201,358.2566223,824.7214355
1113,1309,0.3873923148,-0.312074892,526.1296997,353.2849731,843.3885498
1114,1310,0.3768123664,-0.3266034663,521.9204102,355.5756531,843.0718384
1115,1311,0.3954176734,-0.2931353861,536.4458618,351.3729858,860.7636719
1116,1312,0.3936038153,-0.3036882172,531.9320679,353.4553833,860.4179688
1117,1313,0.4033576882,-0.2805341043,546.2175293,350.3425293,877.2574463
1118,1314,0.397118888,-0.2817983292,541.3984375,352.1833801,876.8615112
1119,1315,0.4030436601,-0.2675594816,555.1593018,350.3966064,893.2930298
1120,1316,0.3981514511,-0.2814228365,550.0454712,351.9725342,892.8388672
1121,1317,0.4020692349,-0.2713305008,554.0045166,352.2582397,900.8443604
1122,1318,0.3948998754,-0.2823652729,546.6699829,354.8887329,908.081665
1123,1319,0.365855369,-0.3268610881,510.9104614,359.4382324,875.1652222
1124,1320,0.3723525583,-0.31809144,518.0259399,358.384491,890.7213135
1125,1321,0.3850529426,-0.319315684,524.3822632,358.3889465,906.4724731
1126,1322,0.4121720166,-0.2759470678,552.758728,356.1315002,925.1706543
1127,1323,0.3755427848,-0.3054230546,529.8050537,359.2602234,923.3384399
1128,1324,0.350641422,-0.3396320495,513.5405273,352.1967163,806.3960571
1129,1325,0.3726625663,-0.3206966699,523.3391724,349.752533,825.8068237
1130,1326,0.3619835024,-0.3309841275,519.7099609,352.9459229,825.3880615
1131,1327,0.3972536174,-0.3014611459,534.0493774,347.6470032,844.1920166
1132,1328,0.3865190592,-0.3137404316,530.1819458,350.6377563,843.7623901
1133,1329,0.4053595774,-0.2735114297,544.937439,346.2376709,861.6162109
1134,1330,0.4056081189,-0.2804231935,540.7892456,348.962738,861.1637573
1135,1331,0.4071761479,-0.2701362226,550.875,348.2206116,877.7023926
1136,1332,0.4072259924,-0.2596865936,555.3498535,345.8294983,878.1939087
1137,1333,0.4046257987,-0.263100277,550.2280884,345.8916321,869.9916992
1138,1334,0.4088373642,-0.2511206966,554.3218384,343.0471191,870.508728
1139,1335,0.4089997834,-0.2579747807,548.8671265,343.2135315,862.1182861
1140,1336,0.4155060161,-0.2608888967,552.5560913,339.9070435,862.6672974
1141,1337,0.4049175604,-0.2913800181,537.7060547,344.3283386,844.6766357
1142,1338,0.4065188848,-0.2772116588,541.1266479,340.6994019,845.215332
1143,1339,0.3834018061,-0.3073383576,526.7840576,346.2193604,826.2838135
1144,1340,0.3893874517,-0.2937964555,530.0175781,342.362915,826.8210449
1145,1341,0.3580412541,-0.3347954604,516.8162231,348.515625,806.8654785
1146,1342,0.364397232,-0.323500866,519.9172363,344.5141602,807.3986206
1147,1343,0.4136979955,-0.2561396614,560.2717896,346.0640869,886.2824707
1148,1344,0.4110743446,-0.2518245851,559.6228027,343.1831665,878.7286987
1149,1345,0.412934705,-0.2427472853,558.1821289,339.9397888,871.0689087
1150,1346,0.4147377034,-0.243551563,555.9839478,336.3368835,863.2601318
1151,1347,0.4128450017,-0.2307208509,559.1310425,332.5234985,863.8930664
1152,1348,0.4048738019,-0.2800842115,544.2876587,336.7797241,845.8078613
1153,1349,0.41290819,-0.2659237692,547.1636353,332.6480103,846.4037476
1154,1350,0.3861072092,-0.3055136083,533.0141602,338.2025452,827.421814
1155,1351,0.3639975651,-0.3230363524,522.8170776,340.2101746,808.0027466
1156,1352,0.331000539,-0.3994296807,494.7084351,359.6592407,752.0415039
1157,1353,0.3168179211,-0.4104137113,487.9388733,365.7282104,739.454834
1158,1354,0.4096965828,-0.1101903054,551.0029297,238.7249451,801.2841797
1159,1355,0.433499296,0.005643788486,559.0545044,225.9601898,826.7507935
1160,1356,0.4315597567,-0.03346905474,559.8825073,235.7116394,826.8998413
1161,1357,0.4487654799,0.008403199098,563.7963867,224.8295746,840.2442627
1162,1358,0.452040988,-0.05969418299,565.100708,244.4280701,839.7983398
1163,1359,0.4680255086,-0.0244323229,570.4749146,243.655304,852.6544189
1164,1360,0.4591614656,-0.08752947263,569.4087524,263.4464111,851.3903198
1165,1361,0.4594606157,-0.06227561166,575.5120239,263.046814,863.3826904
1166,1362,0.442086422,-0.07142652039,580.9107056,272.9262695,873.7583008
1167,1363,0.4261497347,-0.07783744048,560.0197754,245.5610046,827.0681152
1168,1364,0.4425023756,-0.08397324657,563.6224976,264.2667542,839.4202271
1169,1365,0.4550403255,-0.1473688105,629.6505737,345.7621765,970.7996216
1170,1366,0.4544691025,-0.1477836112,628.1330566,344.5209045,965.2595215
1171,1367,0.4526559476,-0.1375964792,626.4423828,343.228241,959.8910522
1172,1370,0.4499115229,-0.1538143962,620.4207764,339.0978394,944.7366333
1173,1371,0.3548993322,-0.438964462,489.818512,364.1048584,684.7999878
1174,1372,0.3429498473,-0.4190361331,497.2467346,352.8276367,699.5905151
1175,1373,0.3675388708,-0.3967701463,505.4125671,339.8113708,714.5665283
1176,1374,0.3694555141,-0.3619254496,509.4065247,333.4179382,728.7039795
1177,1375,0.3678778551,-0.353453292,513.8306885,326.6272583,741.2634888
1178,1376,0.3775649838,-0.2929894553,522.0457153,311.2564697,750.7235718
1179,1377,0.383498638,-0.2865993586,529.9326782,293.085907,760.0529175
1180,1378,0.3877345044,-0.2013491707,540.5686035,271.6229858,780.3736572
1181,1379,0.4114954737,-0.1405797983,550.8570557,248.5568085,802.0782471
1182,1380,0.4283522737,-0.08789732801,555.262207,246.9697876,814.4885864
1183,1381,0.352089709,-0.4233174505,496.5543518,355.3912048,684.7999878
1184,1382,0.3765445031,-0.3948356369,507.2162781,337.0363159,700.0530396
1185,1383,0.3640256245,-0.3805423776,509.9865112,331.442749,714.8303833
1186,1384,0.3662012597,-0.3412870047,513.4345093,325.3943787,728.2206421
1187,1385,0.3749094277,-0.3253959519,520.7851562,310.7566223,738.5764771
1188,1386,0.3935172274,-0.3046408677,527.9155273,293.4147034,748.3682251
1189,1387,0.387205613,-0.2316169729,534.6363525,273.9519653,757.1225586
1190,1388,0.3852349091,-0.1321230662,543.2116699,251.8084412,777.7946777
1191,1389,0.4112116784,-0.2457786087,531.3951416,263.8149109,684.8000488
1192,1390,0.4094117796,-0.207291495,532.3010864,245.4860535,684.7999878
1193,1391,0.3952673278,-0.1628170325,531.4061279,227.1565552,684.8000488
1194,1392,0.4187582052,-0.1389772812,530.0075684,216.2321167,684.7999878
1195,1393,0.4061708809,-0.04816191281,524.2651978,191.2003784,684.8000488
1196,1394,-0.0111527146,0.295953375,345.3484192,87.47116852,910.1253662
1197,1395,0.02430832006,0.2675534593,345.3519287,75.78633118,876.0875244
1198,1396,0.004556177149,0.2382373191,345.3543396,67.76174164,842.3408203
1199,1397,-0.002759358027,0.200855011,345.3556519,63.3625145,810.9777832
1200,1398,-0.003118121733,0.2084714238,345.3562622,61.29011536,774.2738037
1201,1399,-0.003450035741,0.1280637527,345.3564453,60.70658875,729.8947144
1202,1400,-0.2711473448,0.05486985712,226.7128601,100.8414841,684.8000488
1203,1401,-0.2691893573,0.04967539382,235.4305725,94.11088562,684.7999878
1204,1403,-0.4119285293,-0.1526880611,159.2070465,227.0450287,684.8000488
1205,1404,-0.4359338926,-0.1292450341,160.6121521,216.1214294,684.7999878
1206,1406,-0.360844087,-0.4343271336,200.7125854,364.0182495,684.7999878
1207,1407,-0.3588779724,-0.4193180973,193.9819794,355.3005676,684.7999878
1208,1410,0.02884253406,-0.4841057265,343.499115,432.4213257,684.7999878
1209,1412,-0.09124015715,-0.4819897222,315.9925232,430.1189575,684.7999878
1210,1413,-0.2030553508,-0.4623916442,273.6875305,418.1740112,684.8000488
1211,1415,-0.1584585075,-0.4696212496,287.4616394,423.2602539,684.7999878
1212,1417,-0.1480350971,-0.4725859096,290.9642334,424.3615723,684.7999878
1213,1420,-0.2685836886,-0.4540206295,241.3628693,400.883728,684.7999878
1214,1422,-0.2105313207,-0.4626173373,260.35495,412.0227966,684.7999878
1215,1425,-0.3188846164,-0.4588750431,226.6262512,389.9473877,684.8000488
1216,1427,-0.2896639456,-0.4588010758,235.33992,396.683197,684.8000488
1217,1432,-0.3379387563,-0.4462954783,213.0325012,377.6193237,684.7999878
1218,1435,-0.3946936387,-0.3836895934,172.5141754,316.9400635,684.7999878
1219,1437,-0.3908420542,-0.3959237228,178.6574554,330.2762756,684.7999878
1220,1439,-0.3886322288,-0.3941570974,180.3554077,333.5317688,684.7999878
1221,1442,-0.4105799235,-0.2448264806,161.8833313,281.8569336,684.7999878
1222,1444,-0.3942994352,-0.3523323168,167.4362183,303.1628723,684.7999878
1223,1447,-0.4248331287,-0.2326724175,159.1960602,263.7033997,684.8000488
1224,1449,-0.4266134112,-0.2574937866,160.5946198,274.6279297,684.7999878
1225,1454,-0.4229274305,-0.1952235975,158.3010864,245.3739929,684.7999878
1226,1457,-0.4271403921,-0.01596454528,172.5570679,173.8164673,684.7999878
1227,1459,-0.419230377,-0.0477926123,167.4708557,187.5905151,684.8000488
1228,1461,-0.4193426405,-0.04021390067,166.3695221,191.0931396,684.8000488
1229,1464,-0.3782032181,0.05252739807,189.8474121,141.4918365,684.7999878
1230,1466,-0.3992743626,0.004026076443,178.7083282,160.4838409,684.8000488
1231,1469,-0.3399790674,0.04631168234,200.7836761,126.755188,684.7999878
1232,1471,-0.3717787639,0.03169927079,194.0478516,135.4688416,684.7999878
1233,1476,-0.3100545039,0.05915672113,213.1117401,113.161377,684.8000488
1234,1486,-0.0509249448,0.1001255458,327.0276489,59.32495117,684.8000488
1235,1488,-0.07065528295,0.1257528156,316.1031799,60.72354889,684.7999878
1236,1490,-0.06262229407,0.1254290181,308.8741455,62.01219177,684.8000488
1237,1492,-0.1388123316,0.1204738312,287.5682068,67.56517029,684.7999878
1238,1494,-0.156906221,0.09854284863,273.7910461,72.64306641,684.8000488
1239,1496,-0.1842361104,0.09132793309,260.4548035,78.78636932,684.7999878
1240,1498,-0.1858001583,0.1006701149,257.1993103,80.48434448,684.7999878
1241,1554,-0.4503404737,-0.07202739604,115.0794754,262.9088135,863.3830566
1242,1555,-0.4500442782,-0.09659111295,121.1825104,263.3120728,851.390686
1243,1556,-0.4328459324,-0.08124270742,109.6748276,272.7850342,873.758667
1244,1557,-0.4034902593,-0.1935004608,150.0178986,271.5059509,780.3738403
1245,1558,-0.3824781435,-0.2196682362,154.7542877,290.7963867,782.9891968
1246,1559,-0.4050445929,-0.2187561239,146.6141052,287.7217712,805.5848389
1247,1560,-0.3897474159,-0.2843644969,160.5059052,308.930481,785.1135864
1248,1561,-0.3715387465,-0.2966877782,167.3053741,325.1185913,787.7264404
1249,1562,-0.3899653193,-0.2946694565,158.7892151,322.8392639,808.7422485
1250,1563,-0.3413552602,-0.3938992427,191.5751953,358.8149719,774.6889648
1251,1564,-0.3444438673,-0.3754333466,188.4050751,357.8649597,785.4448242
1252,1565,-0.354599487,-0.3557048887,182.0406952,350.6189575,786.2886963
1253,1566,-0.3763672137,-0.3952225621,185.1330872,339.715332,714.5666504
1254,1567,-0.3463061321,-0.4107456209,195.5484161,355.5663757,713.71875
1255,1568,-0.3346555416,-0.4134296825,196.6577606,357.6811829,727.171814
1256,1569,-0.2607578088,-0.4477259805,246.012146,401.2166138,711.8110962
1257,1570,-0.2617385191,0.1754074324,213.3562012,102.6615601,800.5708618
1258,1571,-0.2487041353,0.1948396889,221.7812958,96.64000702,801.7285767
1259,1572,-0.2228976599,0.171338491,224.7032471,97.33667755,773.3123169
1260,1573,-0.2450124102,0.1782789411,233.0852509,91.76667786,774.5350952
1261,1574,-0.1373558396,0.11377556,275.9073792,73.22692108,706.6080933
1262,1575,-0.1900052473,0.08201944254,259.3175964,80.70840454,705.5056152
1263,1576,-0.2433321143,0.09028421543,243.2707367,89.92310333,704.3308105
1264,1577,-0.2386608165,0.1541086057,243.7949066,89.21513367,726.0316772
1265,1578,-0.4530871664,-0.06145143982,125.5019608,244.2963104,839.798645
1266,1579,-0.460812179,-0.03257763639,120.1282272,243.52034,852.6547852
1267,1580,-0.4478162192,0.02403775628,121.8079224,223.9394073,853.9515991
1268,1581,-0.4314664867,-0.03616526483,130.7254486,235.5829926,826.9001465
1269,1582,-0.4258159845,-0.08030927121,130.5822754,245.4322815,827.0684204
1270,1583,-0.2979299428,0.4078639407,200.3548279,200.3306122,1099.974731
1271,1584,-0.2682062281,0.409169212,199.8769073,206.8043365,1109.132568
1272,1585,-0.1851219926,0.4526471114,248.2571259,211.3303986,1105.821167
1273,1586,-0.3922840073,0.3764717686,103.0621872,196.4420319,1123.070068
1274,1587,-0.3931030487,0.3752577207,103.3084793,199.6962433,1127.166748
1275,1588,-0.3758816311,0.3839459809,115.3801498,201.2051849,1126.102173
1276,1589,-0.4504410144,0.3105998208,79.50112915,191.5534058,1098.451904
1277,1591,-0.4483033561,0.3174461749,76.04063416,194.64151,1103.470337
1278,1592,-0.377340352,0.3271686966,128.7316132,171.4446716,1071.884766
1279,1593,-0.3867272809,0.3295080299,122.9622345,171.2076569,1072.125366
1280,1594,-0.3850985353,0.3398528858,120.0013504,176.7903595,1085.577393
1281,1596,-0.4050865553,0.3049874015,115.1736526,167.2740021,1056.760986
1282,1599,-0.4193696824,0.2956743097,119.4735794,162.2915802,1041.153687
1283,1600,-0.2212506213,0.3438800574,257.6937256,132.0150757,990.3210449
1284,1601,-0.1814507211,0.3349902254,259.3277283,122.4398651,973.5756226
1285,1602,-0.2442263705,0.3197322002,217.0212097,126.1662903,973.869751
1286,1603,-0.3646157622,0.2964717654,151.1491241,145.3709259,1000.223755
1287,1604,-0.3687025507,0.2868475217,149.0541687,148.0835419,1008.928955
1288,1605,-0.3386400451,0.3031476103,169.3677368,145.9368591,1008.595581
1289,1606,-0.4003477298,0.2649800716,134.1871185,149.0227661,989.7404175
1290,1607,-0.3882038838,0.2581741174,139.3355713,145.6210785,971.3458862
1291,1608,-0.3936531976,0.2508901607,134.8437805,148.5125885,970.3227539
1292,1609,-0.3583833606,0.2730419494,155.2239838,137.5470734,963.664856
1293,1610,-0.3724087642,0.2645196633,150.7763977,139.391983,963.3054199
1294,1611,-0.3714953617,0.267326101,148.4478149,141.1113739,972.6702881
1295,1612,-0.4060637717,0.200770135,138.5855103,161.1561279,892.2310791
1296,1613,-0.4157336128,0.1746829879,132.9884033,169.2931519,890.8839111
1297,1614,-0.4143894538,0.182003902,121.930542,171.2854004,925.2789917
1298,1615,-0.4668868221,0.005339277791,30.37173271,306.8295593,1047.912354
1299,1616,-0.466603794,0.0117868452,31.65324211,303.6139526,1036.280762
1300,1617,-0.4643085924,-0.01323354162,28.32739258,313.0606995,1029.251465
1301,1618,-0.4643819286,-0.04317313766,29.78659248,321.8521118,1008.716248
1302,1619,-0.4620752666,-0.04355408217,29.40700912,319.4380188,1010.516541
1303,1620,-0.4655679981,-0.04102160946,32.95898819,316.0905457,999.1694946
1304,1621,-0.4655704258,-0.05625269518,33.01130676,324.8890076,999.5387573
1305,1622,-0.4617779409,-0.06447312743,34.09289932,327.1594849,997.8516846
1306,1623,-0.4610559366,-0.06455751682,32.42015839,328.8302002,1003.509216
1307,1625,-0.4512055189,-0.1586523141,59.55528641,346.7659302,976.5043945
1308,1626,-0.4497752272,-0.161448095,58.4102478,347.8706665,982.367981
1309,1627,-0.466815392,-0.01524842849,33.72681427,306.4500732,1006.271118
1310,1628,-0.4730969523,0.002780243987,36.90789413,297.0653076,1013.178955
1311,1629,-0.4793612976,-0.002885328445,40.71379471,293.6051025,1001.678711
1312,1630,-0.4709499992,-0.04946461211,38.4166069,317.3531799,984.6087646
1313,1632,-0.4767608953,-0.04071010822,42.32212067,308.9762573,977.1359863
1314,1633,-0.4637068181,-0.06255901434,38.02682114,323.7249451,986.7472534
1315,1634,-0.4696849396,-0.06330781069,40.26699829,321.9533691,981.3047485
1316,1635,-0.4687671328,-0.07576121868,42.75509644,326.3532104,978.1463013
1317,1637,-0.4652105305,-0.09255164328,49.34072113,334.4236755,972.3596802
1318,1638,-0.4710230014,-0.1005085883,51.45024109,332.7553101,967.0888672
1319,1639,-0.4640495524,-0.06704033115,55.25689697,306.2823792,953.1904297
1320,1640,-0.4613673763,-0.07550472119,56.87203979,310.9319458,950.3590088
1321,1641,-0.4740172767,-0.06552901889,45.24134445,318.3286743,970.6828613
1322,1642,-0.4518902548,-0.1438787786,67.9959259,337.2252808,945.8119507
1323,1645,-0.459481099,-0.1143538367,64.23377991,324.1540527,942.3713379
1324,1646,-0.452973317,-0.1360513801,67.42752838,328.2935486,939.8953247
1325,1647,-0.4558848116,-0.1196975629,62.15731049,331.6036987,949.4014893
1326,1648,-0.4345806984,-0.190888769,74.54402924,353.9584351,984.463623
1327,1649,-0.4428234815,-0.1837333803,68.67158508,352.6165161,985.5214844
1328,1650,-0.4449145392,-0.1850096418,70.38000488,351.0014648,973.3345337
1329,1651,-0.4329499694,-0.1841288765,91.57946014,327.6684875,909.0585327
1330,1652,-0.4291777276,-0.1841887459,97.78128052,325.2865295,900.5820312
1331,1655,-0.4094623441,-0.2230642889,113.7071838,334.862793,888.7675171
1332,1656,-0.4035293155,-0.2244609555,119.5008621,333.6710815,880.602478
1333,1657,-0.2803088483,-0.3459703927,217.943985,373.9928284,1009.774292
1334,1658,-0.2895795685,-0.3462545683,213.9553223,373.6825562,1009.998657
1335,1659,-0.3468874271,-0.3240464214,199.9312744,370.0514832,986.4099731
1336,1660,-0.4606715889,-0.0430280819,24.68587112,325.914856,1045.382324
1337,1661,-0.4591966293,-0.03375566868,24.76059914,325.0700073,1041.589355
1338,1664,-0.4611795628,0.3276837054,67.02846527,208.7749786,1130.605347
1339,1665,-0.4620318683,0.3228538464,66.92010498,207.6802979,1127.531982
1340,1672,-0.3940226163,0.3768416148,103.8379822,203.1576843,1130.951172
1341,1674,-0.3873929783,0.3831145682,107.9500351,205.6989746,1132.413818
1342,1675,-0.009415807732,0.456630295,332.3542786,225.7576141,1118.116089
1343,1676,-0.1265320512,0.4476802006,295.1173096,224.9154663,1118.707031
1344,1677,-0.2031328789,0.4648613113,257.9277954,223.0930939,1119.995117
1345,1678,-0.07585084863,0.4642729603,296.7541809,214.024826,1103.773682
1346,1679,-0.135567808,0.4771553529,280.8300781,224.3316345,1119.119141
1347,1680,-0.3288153684,0.4096440127,174.1789856,215.357193,1125.481567
1348,1681,-0.2636786511,0.4256490943,200.0620575,218.2935181,1123.399658
1349,1682,-0.273987221,0.4199504681,199.8088837,213.2257843,1117.433838
1350,1683,-0.240396882,0.4400012767,210.8744965,219.3731842,1122.632935
1351,1684,-0.2544385696,0.4462940693,222.1740265,220.4113007,1121.895996
1352,1685,-0.2255603154,0.4553915421,247.9160919,222.4342804,1120.46167
1353,1686,-0.3610045679,0.389057092,127.4499817,203.1508636,1124.700684
1354,1687,-0.364178726,0.391687893,127.8040543,206.8504028,1128.288452
1355,1688,-0.3682577705,0.4004146025,137.6698151,210.361145,1129.018311
1356,1689,-0.4075776397,0.3699600325,93.10767365,203.4003448,1134.296265
1357,1693,-0.4139280297,0.36136915,89.41615295,202.9968414,1134.638428
1358,1694,-0.4215396034,0.3568574065,86.3320694,202.6706085,1134.380859
1359,1696,-0.4263520851,0.3547399371,78.9202652,203.6385803,1134.287842
1360,1701,-0.4409785908,0.3444371335,76.83094025,200.5709229,1126.363281
1361,1703,-0.4416336524,0.3388825037,73.31452942,205.2742004,1133.139526
1362,1705,-0.4392476024,0.3379019827,74.33735657,203.5475464,1130.57251
1363,1707,-0.45023354,0.3332872548,70.60151672,206.5105896,1132.251465
1364,1709,-0.4511136526,0.3332459741,70.40916443,205.3495789,1129.244385
1365,1712,-0.4590893676,0.3211847456,64.90686035,209.5058899,1126.192871
1366,1713,-0.4573252272,0.3239680343,64.96587372,210.5670776,1129.291138
1367,1714,-0.4657079183,0.3225174939,63.18838882,211.5226288,1124.715088
1368,1717,-0.4647934133,0.3179312097,61.79376221,213.6996613,1123.12085
1369,1718,-0.4706290187,0.3192400412,61.7841301,214.7151947,1126.225098
1370,1719,-0.4682456133,0.3111966624,60.74286652,216.0017242,1121.435913
1371,1721,-0.4726424836,0.3127142681,59.95567322,218.3740845,1119.699707
1372,1722,-0.4704552453,0.3147729631,60.04546356,218.9923553,1123.069214
1373,1723,-0.4833889581,0.2940766636,56.54324722,229.6167755,1115.372192
1374,1724,-0.4915734889,0.01030369326,38.2213974,284.7403259,1050.341187
1375,1725,-0.4777354701,-0.003771110488,31.46722984,305.2571106,1060.412354
1376,1726,-0.5158381324,0.2716539348,46.3862915,260.3380432,1093.082886
1377,1727,-0.4580129034,-0.02918370448,25.69553566,321.0664673,1037.409912
1378,1728,-0.4673440143,-0.01714011714,26.93176842,318.8713074,1050.494873
1379,1729,-0.4639616837,-0.01760142269,27.10044479,316.2992249,1040.929443
1380,1730,-0.4588761249,-0.04992936563,24.38139153,328.3613281,1043.550293
1381,1731,-0.4649211907,-0.03853429658,24.53283501,327.5097656,1039.802002
1382,1733,-0.4540693371,-0.05707336751,25.83979988,330.7446899,1030.258179
1383,1735,-0.4580916908,-0.04753473314,25.24557495,328.3427124,1032.032837
1384,1736,-0.4632376779,-0.05593742433,24.63605118,331.4499512,1041.236328
1385,1737,-0.4570192049,-0.07360874205,26.02057076,335.6503906,1038.09021
1386,1740,-0.4539608265,-0.08650411464,29.37224388,337.495636,1025.266113
1387,1741,-0.4527553181,-0.09617811352,31.03173828,339.5460815,1023.74823
1388,1742,-0.4481628299,-0.08566902106,30.58884811,341.1247559,1029.825806
1389,1743,-0.4535571395,-0.06405244119,26.74789047,333.0821533,1028.530396
1390,1744,-0.4547407331,-0.07282904029,27.93576241,335.3374939,1026.862549
1391,1745,-0.455202721,-0.08349294168,27.44992447,338.2204895,1036.165405
1392,1747,-0.4496733283,-0.09745003154,32.39269638,343.8989563,1031.908936
1393,1749,-0.4519789525,-0.09320721955,30.01895905,341.552887,1033.668579
1394,1750,-0.4303380909,-0.1944367009,79.59844208,357.0495605,1010.535095
1395,1751,-0.4269724763,-0.1883807065,72.10686493,356.3981628,1022.466187
1396,1752,-0.431087685,-0.172023679,67.60542297,355.0450745,1012.093933
1397,1753,-0.437559297,-0.149354663,53.7089119,353.1115112,1024.921631
1398,1754,-0.3105484894,-0.3066254518,173.7648773,370.0186768,1012.64978
